id	genres	lang	danceability	energy	key	mode	valence	tempo	duration_ms	primary_genre
dNI2CSX4P6PcJE9V	FUNK,SOUL,DISCO	EN	0.6659999999999999	0.7140000000000001	4.0	0.0	0.69	89.01799999999999	226213	SOUL
EqqVCd0z3Iza1MFi	FUNK,SOUL	EN	0.3720000000000001	0.448	4.0	0.0	0.281	135.838	575960	SOUL
xNkL3C8wSdWXITy5	SOUL	EN	0.679	0.344	7.0	1.0	0.186	87.03399999999998	360476	SOUL
qLzjYA0sy0PjXasA	SOUL	EN	0.632	0.608	10.0	0.0	0.815	139.954	249640	SOUL
sq23u4G5V5oOKmuh	SOUL,SINGER-SONGWRITER	EN	0.504	0.15	2.0	1.0	0.301	147.859	242200	SOUL
5DSfoG4QyhaKEzYb	SOUL	EN	0.682	0.5479999999999999	3.0	0.0	0.286	109.963	187627	SOUL
k6A8BJIjUlNiJj5Z	NORTHERN SOUL	EN	0.764	0.573	9.0	0.0	0.8059999999999999	123.328	201533	SOUL
JiBkAgSq5m24TzVI	SOUL	EN	0.665	0.8270000000000001	5.0	0.0	0.705	100.657	239907	SOUL
VRfhtzSBNoou3R9A	SOUL	EN	0.594	0.13	1.0	1.0	0.336	118.362	175747	SOUL
FSnoxfleTtREAY7R	SOUL	EN	0.621	0.481	11.0	1.0	0.679	65.00399999999999	256133	SOUL
AikQLDJce2IbQqNX	SOUL	EN	0.534	0.643	0.0	0.0	0.313	192.003	209341	SOUL
78qfr1MoqwXmWSMB	SOUL	EN	0.684	0.56	4.0	0.0	0.149	140.02100000000002	230117	SOUL
Fq6893EVCjO2JGfu	SOUL,MOTOWN,FUNK	EN	0.633	0.6	11.0	1.0	0.687	94.096	331960	SOUL
AHMPcG1FMwX4cy57	SOUL	EN	0.736	0.5539999999999999	7.0	1.0	0.435	98.989	243663	SOUL
NXVIvJK9nQ6LK9ja	SOUL,FUNK	EN	0.703	0.755	0.0	1.0	0.893	111.243	261200	SOUL
o5C3Zi8GpvxtFxaG	SOUL,SOUNDTRACK,SOUL	EN	0.346	0.284	10.0	1.0	0.123	92.603	351520	SOUL
KHw3zy3EtbQWGGrw	SOUL,FOLK,SOUL,FOLK	EN	0.483	0.329	9.0	0.0	0.312	128.459	264973	SOUL
18vv9maSyDLb16H9	SOUL,SOUL	EN	0.4320000000000001	0.63	0.0	1.0	0.462	78.83	197587	SOUL
YHeh8ZTEv3Q86BVb	SOUL	EN	0.7959999999999999	0.477	1.0	1.0	0.685	119.928	231933	SOUL
YJQ5x5epKUL2G7FQ	SOUL	EN	0.5920000000000001	0.562	10.0	0.0	0.208	90.16	250173	SOUL
rnMsLWVK5Z9tWE5V	FUNK,SOUL,FUNK,SOUL	EN	0.6809999999999999	0.6509999999999999	2.0	0.0	0.96	86.604	160987	SOUL
9IFdr2h15pdvLlSb	SOUL	EN	0.675	0.856	8.0	1.0	0.804	100.054	289467	SOUL
Fk3izSw24U4N2HtJ	DISCO,FUNK,SOUL	EN	0.8009999999999999	0.388	1.0	1.0	0.5770000000000001	112.367	223293	SOUL
9rvoWUrdiqVQwBUB	DISCO,FUNK,SOUL	EN	0.802	0.7559999999999999	2.0	0.0	0.963	131.715	288293	SOUL
t817JyHFyhz31Z3O	SOUL	EN	0.459	0.687	0.0	0.0	0.314	119.892	285387	SOUL
GV4MbmUbjQS3flH9	SOUL	EN	0.685	0.351	10.0	1.0	0.511	109.771	240800	SOUL
FamtAOCFLgkEm5X0	SOUL	EN	0.608	0.5	0.0	1.0	0.352	133.719	190227	SOUL
umMyWe0aeGJq7S43	EASY LISTENING,SOUL	EN	0.6759999999999999	0.339	1.0	1.0	0.7559999999999999	136.882	174840	SOUL
sAgcnaHIOTo6Qhrq	SOUL	EN	0.473	0.514	1.0	1.0	0.3720000000000001	117.353	199480	SOUL
pTRVoxHBpAGrxv77	SOUL	EN	0.276	0.289	7.0	0.0	0.0842	170.03900000000004	387827	SOUL
GG0D6FMQVlQZseZr	SOUL,FUNK	EN	0.7709999999999999	0.889	7.0	1.0	0.882	108.015	197964	SOUL
gSsfZ80kJSABKT4f	SOUL,SOUL	EN	0.631	0.486	0.0	1.0	0.243	105.045	226800	SOUL
I10nHQknUC6wWByK	SOUL	EN	0.584	0.975	11.0	0.0	0.8759999999999999	138.341	535333	SOUL
BA2kj4LXWExFnIDS	SOUL,SOUNDTRACK	EN	0.464	0.735	5.0	0.0	0.336	123.068	305373	SOUL
GzI2EaDUtKorQ4zk	SOUL	EN	0.62	0.669	6.0	0.0	0.552	154.227	209158	SOUL
f2tGa2kADrdE7XJX	SOUL	EN	0.363	0.321	7.0	1.0	0.374	110.973	171978	SOUL
U8gQsH7bnzYmvXnF	SINGER-SONGWRITER,SOUL,FUNK	EN	0.736	0.584	0.0	0.0	0.225	111.908	222333	SOUL
Hh0DnH3M5K0lzPXW	SOUL	EN	0.387	0.462	10.0	1.0	0.319	141.19899999999996	307627	SOUL
sa0O3DP1byShtOnh	SOUL	EN	0.626	0.441	9.0	0.0	0.563	78.094	291400	SOUL
F8n71X7Iah62AKBA	SOUL	EN	0.331	0.32	2.0	1.0	0.294	179.114	327867	SOUL
KKtaaMLI8UX57zPv	SOUL	EN	0.42	0.482	0.0	1.0	0.288	80.158	261293	SOUL
YBpLqDWGVHDqkWgY	SOUL,FUNK	EN	0.631	0.7929999999999999	8.0	0.0	0.826	175.81400000000005	266667	SOUL
dwtre3PBlQu4B2Nu	DISCO,SOUL,FUNK	EN	0.726	0.815	11.0	0.0	0.94	103.023	375067	SOUL
Ea44KTs7IJ9JNyYm	QUIET STORM,SOUL	EN	0.594	0.521	0.0	1.0	0.789	167.56900000000005	328240	SOUL
640jirJoET8tVzXw	SOUL,SOUL	EN	0.586	0.337	7.0	1.0	0.5429999999999999	133.22899999999998	251520	SOUL
RwSuCo7XiW90ad6C	DISCO,FUNK,SOUL,DISCO,FUNK,SOUL	EN	0.784	0.893	7.0	0.0	0.8190000000000001	118.738	216733	SOUL
PvSDglNYSUvFxhBr	DISCO,FUNK,SOUL	EN	0.737	0.868	10.0	1.0	0.77	105.026	389332	SOUL
KzLtJgZa0QEPDUGO	GOSPEL,SOUL,NEO SOUL	EN	0.6409999999999999	0.403	6.0	1.0	0.599	169.59599999999998	148098	SOUL
c1xqLwSSvtIn5hl3	SOUL	EN	0.48	0.748	2.0	1.0	0.802	79.532	156587	SOUL
1n3apSaoCwmQ5aEt	GOSPEL,SOUL	EN	0.321	0.462	8.0	1.0	0.457	116.782	308600	SOUL
6tENy9fZ6ZsFBUdI	SOUL,BEATS	EN	0.644	0.736	9.0	0.0	0.672	82.80799999999998	243293	SOUL
wQpVzKIPWcpTZsDR	SOUL	EN	0.42	0.359	6.0	0.0	0.181	121.091	158093	SOUL
zDJheSwyuy4euMpX	SOUL	EN	0.249	0.4920000000000001	2.0	0.0	0.34	54.13399999999999	262320	SOUL
1uMJ0GyPzLFnp4ki	SOUL,FUNK	EN	0.579	0.778	0.0	1.0	0.805	140.012	226333	SOUL
5v65NUC7KmO6pDGf	FUNK,SOUL,DISCO,SOUL,FUNK	EN	0.772	0.463	1.0	0.0	0.804	109.76	401333	SOUL
XFPKcYcK7GnmmVBR	SOUL	EN	0.866	0.757	8.0	0.0	0.6940000000000001	123.989	466787	SOUL
hnUo04T41ahzYUaP	NEO SOUL	EN	0.449	0.307	6.0	1.0	0.346	116.901	203636	SOUL
vHKtwYIHtGcMMJZa	SOUL,PHILLY SOUL	EN	0.373	0.505	3.0	1.0	0.438	141.14600000000004	198987	SOUL
YMCh4CTvt5t1gGUJ	SOUL	EN	0.753	0.471	0.0	1.0	0.778	96.038	346133	SOUL
BEJVk0qHBXOFv8W0	SOUL	EN	0.599	0.565	11.0	0.0	0.5760000000000001	82.251	237493	SOUL
abYcacgA2sm0daCN	SOUL	EN	0.701	0.609	1.0	0.0	0.758	82.523	228333	SOUL
d2U0qbfRLaYzKnKz	SOUL	EN	0.531	0.498	11.0	1.0	0.0791	117.702	233942	SOUL
Fl1hRfRoejLxVyYS	SOUL	EN	0.69	0.8190000000000001	6.0	0.0	0.841	107.762	237560	SOUL
AVPBhHKtPunxi4I5	SOUL	EN	0.705	0.354	6.0	1.0	0.376	119.789	242520	SOUL
sQqi4JqXF7qMjs1Q	SOUL	EN	0.486	0.4370000000000001	5.0	1.0	0.27	141.076	265680	SOUL
3uOUIL1idGSzYJ7n	SOUL,SOUL	EN	0.564	0.594	5.0	0.0	0.545	88.501	189293	SOUL
Jn2FJAob7OrjIAnv	SOUL,MOTOWN	EN	0.52	0.516	9.0	1.0	0.657	149.959	353453	SOUL
q9qy4x1DrcC2beZb	SOUL	EN	0.652	0.599	11.0	1.0	0.584	168.03	218467	SOUL
lFW0j1ZNN8MmAMAR	SOUL	EN	0.6809999999999999	0.261	0.0	1.0	0.795	91.357	159107	SOUL
7NuKY2LKqeUDuxcq	SOUL,NORTHERN SOUL	EN	0.563	0.655	6.0	1.0	0.866	117.794	178653	SOUL
wnUXMSqR8X4Pwdq9	SOUL	EN	0.518	0.349	2.0	0.0	0.142	134.064	267747	SOUL
HJQeeV65ZT8A06en	SOUL	EN	0.456	0.0279	0.0	1.0	0.444	136.037	170613	SOUL
agbuDoUse74BlaX7	DISCO,FUNK,FUNK,DISCO,SOUL	EN	0.963	0.742	4.0	0.0	0.6940000000000001	114.689	217667	SOUL
asRLjHAKLk6uY2cp	SOUL	EN	0.56	0.71	0.0	1.0	0.498	87.00399999999998	217467	SOUL
1DVZvc7QmcB6mmMG	SOUL,SOUL	EN	0.5720000000000001	0.585	11.0	0.0	0.411	136.003	224427	SOUL
stNq5JctpqdYktvh	SOUL,SOUL	EN	0.6890000000000001	0.601	2.0	1.0	0.547	91.012	315333	SOUL
OrB6T97hILXDoy6A	SOUL	EN	0.469	0.326	2.0	1.0	0.617	97.38	175813	SOUL
AxyPon4qZI6QB21I	FUNK,SOUL	EN	0.84	0.398	10.0	1.0	0.466	97.979	311000	SOUL
YLOJwDbvKWyCjX9r	SOUL	EN	0.634	0.645	5.0	1.0	0.677	93.05	231173	SOUL
RyEXOvEJ4VKjn5Mq	SOUL	EN	0.458	0.25	1.0	1.0	0.412	121.074	209080	SOUL
PL1rlGHxa6kuH4LU	FUNK,SOUL,DISCO	EN	0.472	0.5710000000000001	9.0	0.0	0.654	139.996	469173	SOUL
UkLwyKaOvBhJ3npL	SOUL,SINGER-SONGWRITER,SINGER-SONGWRITER,FOLK	EN	0.322	0.7709999999999999	0.0	0.0	0.244	92.03	236400	SOUL
wxC03mQZsTdIlLfZ	SOUL	EN	0.583	0.7979999999999999	2.0	0.0	0.96	85.323	280280	SOUL
a16I5QVfD7aRXYKc	SOUL,REMIX	EN	0.362	0.629	1.0	1.0	0.412	117.07	212240	SOUL
1h1qGhIthM0kluFU	SOUL,MOTOWN	EN	0.521	0.404	0.0	0.0	0.602	147.29399999999995	356000	SOUL
pTwPBNHq96AbhnBn	AMBIENT,SOUL	EN	0.655	0.263	0.0	0.0	0.416	156.102	262200	SOUL
VxHTSQJWAacdWLq6	SOUL	EN	0.6	0.601	9.0	1.0	0.2	141.958	282667	SOUL
i1w1JMzewmDU117G	SOUL,SOUL	EN	0.454	0.53	6.0	0.0	0.47	87.495	169077	SOUL
rfOH2VhnFNSRkotW	SOUL	EN	0.794	0.5870000000000001	5.0	0.0	0.134	97.992	203267	SOUL
DKL92mOy5RzrjIlQ	SOUL	EN	0.516	0.534	5.0	0.0	0.234	171.658	207849	SOUL
BX4cSwryt167mDtR	SOUL	EN	0.604	0.386	6.0	0.0	0.38	77.92699999999998	275227	SOUL
QXHNGHQiYbVe8pHl	SOUL	EN	0.594	0.772	4.0	0.0	0.899	156.142	207889	SOUL
KPXISMyOXu6BaCxO	SOUL	EN	0.631	0.494	11.0	0.0	0.542	88.559	244867	SOUL
KJXnSDR0UWRfRg2A	FUNK,DISCO,SOUL	EN	0.816	0.5529999999999999	6.0	0.0	0.8370000000000001	97.153	593960	SOUL
9mnFTDH1BRSHOhUu	SOUL	EN	0.622	0.446	1.0	1.0	0.157	86.8	340862	SOUL
9EELz97lEZTULjYq	SOUL	EN	0.599	0.5579999999999999	1.0	0.0	0.726	149.963	137000	SOUL
lu8GBxfOou0yOe5x	SOUL	EN	0.643	0.535	0.0	0.0	0.564	82.193	289720	SOUL
AtUmjPGYyIemLuKt	SOUL	EN	0.613	0.831	1.0	0.0	0.535	92.616	205933	SOUL
FQpRMvgepbCcHXuw	SOUL	EN	0.645	0.42	10.0	1.0	0.583	129.084	266733	SOUL
OiEktqxTnnZk26HV	AMBIENT,SOUL,AMBIENT	EN	0.52	0.453	4.0	0.0	0.0379	117.883	287827	SOUL
vJboy3lxhM9CMaca	SOUL	EN	0.5489999999999999	0.7559999999999999	5.0	0.0	0.318	129.205	260093	SOUL
oPgzFpvzzX6J5wkl	SOUL,MOTOWN,FUNK	EN	0.598	0.6459999999999999	6.0	1.0	0.929	133.287	174400	SOUL
Ta3R9mtlMKI0SpYb	SOUL,SOUL	EN	0.381	0.581	6.0	0.0	0.45	85.82799999999997	137446	SOUL
1ltAp8lN1prwUs6s	FUNK,SOUL,DISCO	EN	0.762	0.726	11.0	0.0	0.8640000000000001	116.209	252307	SOUL
mIOKkAko2h9ZyCrH	SOUL	EN	0.672	0.259	9.0	1.0	0.189	119.914	219200	SOUL
KXZc5eA1skviag6R	SOUL	EN	0.682	0.831	10.0	0.0	0.823	95.113	246200	SOUL
yXqaVIapj8Aft3uX	SOUL,REGGAE	EN	0.775	0.612	9.0	0.0	0.381	104.96	212062	SOUL
i2DvGPtMbLM3EViJ	SOUL	EN	0.8059999999999999	0.604	10.0	0.0	0.604	85.00200000000002	195467	SOUL
BkerWL3jQBqxFmMd	FUNK,SOUL	EN	0.857	0.5920000000000001	0.0	1.0	0.882	128.033	174693	SOUL
96vdZ20ngTpnabY6	SOUL,GOSPEL	EN	0.426	0.347	5.0	1.0	0.18	113.15	298453	SOUL
U9WtgljR87B69PMn	FUNK,SOUL	EN	0.838	0.526	1.0	1.0	0.892	93.726	231044	SOUL
eVrJ3xgCHzfwGqc8	SOUL	EN	0.539	0.363	10.0	0.0	0.5489999999999999	136.422	350533	SOUL
wGX3xBgeGfFwZZQW	SOUL	EN	0.338	0.348	9.0	1.0	0.366	183.777	224427	SOUL
JBOkoOPq0Hqtzxkp	SOUNDTRACK,SOUL	EN	0.6459999999999999	0.787	1.0	1.0	0.784	141.946	217013	SOUL
ZqtucrAibpxSJbVF	SOUL,FUNK,SOUNDTRACK	EN	0.645	0.375	3.0	0.0	0.534	81.027	176413	SOUL
XIhGDcp3zyKa94gg	SOUL	EN	0.54	0.523	8.0	0.0	0.556	147.322	268173	SOUL
HcH3WwlKHpFFAE2U	SOUL	EN	0.501	0.584	7.0	1.0	0.0845	125.1	204960	SOUL
QLE6idrSNRsf6N12	SOUL	EN	0.296	0.201	9.0	0.0	0.396	128.201	46600	SOUL
qHYlKIZlF1Z61LNa	PHILLY SOUL,SOUL	EN	0.489	0.418	0.0	1.0	0.526	132.77700000000002	177480	SOUL
VUWeGRwo6iHuBGU5	SOUL	EN	0.67	0.488	1.0	0.0	0.373	80.079	274533	SOUL
2IZZqaSF59v2Cpu1	SOUL	EN	0.485	0.6409999999999999	3.0	1.0	0.855	168.645	202253	SOUL
oM82hSsW3aA2MkRd	SOUL	EN	0.322	0.53	6.0	1.0	0.175	104.729	356884	SOUL
2ffuFgi5DXDSSGRD	SOUL	EN	0.659	0.7170000000000001	0.0	1.0	0.785	112.592	141227	SOUL
TwtFpQa2IRpriRlK	SOUL	EN	0.727	0.649	0.0	1.0	0.669	129.99200000000002	254533	SOUL
hHEonm0lia20zcDT	SOUL	EN	0.595	0.557	10.0	1.0	0.415	90.177	246907	SOUL
pYXsKZTi6rXoYNeM	SOUL,QUIET STORM	EN	0.698	0.464	0.0	0.0	0.787	100.814	331867	SOUL
fONHafks8mpuPYA1	SOUL,REGGAE	EN	0.629	0.8320000000000001	7.0	1.0	0.741	145.101	203392	SOUL
WAaVWD5ECrPtN872	MOTOWN,SOUL	EN	0.344	0.745	8.0	1.0	0.8320000000000001	172.12400000000005	169867	SOUL
YsUEwqICVRKS195v	SOUL,MOTOWN,SOUL,MOTOWN,FUNK	EN	0.5429999999999999	0.62	8.0	1.0	0.607	167.141	290960	SOUL
xsk4Eo8jSHj0SRvu	SOUL	EN	0.753	0.516	6.0	1.0	0.826	122.019	257787	SOUL
aL0XSH5GM55YJhCx	SOUL,SOUTHERN SOUL	EN	0.573	0.7070000000000001	6.0	0.0	0.961	152.467	169707	SOUL
oNKTZis6foo6Zpai	SOUL,DOWNTEMPO	EN	0.409	0.467	6.0	0.0	0.274	81.27600000000002	225000	SOUL
UGzrq6SO6qxVbyNq	SOUL	EN	0.606	0.436	5.0	0.0	0.376	82.44	185337	SOUL
Ixfh8syUrJqOj70H	SOUL	EN	0.605	0.5529999999999999	10.0	0.0	0.62	152.076	185617	SOUL
KYdxE60hTkfNCst9	SOUL	EN	0.608	0.655	6.0	0.0	0.564	72.882	214143	SOUL
0ShtmfqyvW1hKjw7	SOUL	EN	0.614	0.667	7.0	0.0	0.298	120.151	219267	SOUL
tQR2oxqcKMNgxIYq	SOUL	EN	0.604	0.916	10.0	0.0	0.519	87.15	209293	SOUL
YJ1NxRckwYwLwixz	SOUL,FUNK,SOUL,FUNK	EN	0.6659999999999999	0.652	7.0	0.0	0.7	171.918	249767	SOUL
KgUhj34HMgy415Ge	SOUL,SOUL	EN	0.482	0.453	0.0	1.0	0.17	134.799	200338	SOUL
kzyyG6MIqx28Ag1c	SOUL	EN	0.546	0.404	7.0	1.0	0.0395	92.07	266087	SOUL
H7dhyrE2IpdLFFTp	SOUL	EN	0.583	0.677	4.0	0.0	0.495	176.11900000000003	226906	SOUL
22JDgutxkjEvsRIv	SOUL,SOUL	EN	0.496	0.465	8.0	0.0	0.268	188.15	187680	SOUL
wj9sGIFs9p6WLhy8	SOUL,GOSPEL	EN	0.662	0.312	5.0	1.0	0.7929999999999999	84.351	68133	SOUL
siXQmuBNLJ3DdIli	SOUL,SINGER-SONGWRITER	EN	0.807	0.514	7.0	1.0	0.37	116.0	262013	SOUL
qQODzMmQXeHlEXFT	SOUL	EN	0.7340000000000001	0.436	9.0	1.0	0.6659999999999999	117.411	149080	SOUL
R8DYebOMfwhzsS1t	SOUL,FUNK	EN	0.6709999999999999	0.69	8.0	0.0	0.875	116.133	194493	SOUL
zacHZNdhrKXGVZ0f	FUNK,SOUL,FUNK,SOUL	EN	0.526	0.8190000000000001	1.0	1.0	0.664	146.231	231907	SOUL
454ig2ufBn55PgIv	SOUL	EN	0.395	0.746	7.0	1.0	0.6709999999999999	188.267	140133	SOUL
8XrjPZJCJhgW5eKr	SOUL,MOTOWN,SOUL,MOTOWN,FUNK	EN	0.523	0.48	3.0	1.0	0.81	151.4	177667	SOUL
gXNjgcQrLSxe4tQF	FUNK,SOUL	EN	0.767	0.755	1.0	0.0	0.956	139.10299999999998	247587	SOUL
uJsas5bp59tVw9jd	SOUL,NEO SOUL	EN	0.43	0.349	2.0	0.0	0.5329999999999999	85.54	314960	SOUL
ufwKv8g2ZGpM2ky1	SOUL	EN	0.415	0.264	4.0	1.0	0.357	92.879	188377	SOUL
Gdm3HTWQOFEKQKnW	EXPERIMENTAL,EXPERIMENTAL,SOUL,VIOLIN	EN	0.757	0.502	11.0	0.0	0.399	139.998	219690	SOUL
ECwbdztY7Wwduw74	SOUL	EN	0.731	0.355	8.0	1.0	0.529	175.72	258467	SOUL
QmTHS9ej20u4OIAA	SOUL	EN	0.589	0.575	9.0	0.0	0.445	97.134	234653	SOUL
zlbTPHMwzJVlR2Kn	SOUL	EN	0.715	0.5479999999999999	11.0	0.0	0.332	121.859	269493	SOUL
VxBgFhLNHCI2Uklr	SOUL	EN	0.522	0.5920000000000001	8.0	0.0	0.256	135.88	210564	SOUL
wXCntxDOb37N6Hq6	SOUL	EN	0.659	0.547	9.0	1.0	0.6940000000000001	94.266	208680	SOUL
rpOPz50u9jFLCwdr	FUNK,SOUL	EN	0.418	0.527	0.0	1.0	0.384	130.329	276066	SOUL
RnVBZT5mSSU5NiAH	SOUL,FUNK	EN	0.736	0.462	4.0	1.0	0.8590000000000001	115.845	142773	SOUL
npgIICcEovP8eisu	SOUL	EN	0.521	0.92	10.0	0.0	0.6970000000000001	144.05100000000004	211227	SOUL
lXiNoM6upktOwoQJ	SOUL	EN	0.6	0.778	1.0	1.0	0.809	115.161	270791	SOUL
5YHoaN1EC7ae8oNW	SOUL	EN	0.705	0.8009999999999999	1.0	1.0	0.703	76.682	237787	SOUL
pVCbyzM7iUluG7Ju	SOUL,MOTOWN	EN	0.7859999999999999	0.7829999999999999	2.0	1.0	0.968	121.451	148040	SOUL
3PecKgc5evvXANts	SOUL	EN	0.262	0.25	6.0	0.0	0.0728	138.58100000000002	223240	SOUL
0diSaWOZL45lxPZC	SOUL	EN	0.583	0.378	2.0	1.0	0.331	94.938	201267	SOUL
rZ19lYZO8YgBA6sc	SOUL	EN	0.732	0.721	5.0	0.0	0.718	111.043	210320	SOUL
Iig9h1kUlcF3elTF	SOUL	EN	0.715	0.585	10.0	0.0	0.721	101.478	179147	SOUL
wbr68V4mdAUFgLCo	SOUL	EN	0.285	0.257	0.0	1.0	0.373	169.32299999999995	195640	SOUL
lvUCEz4afS6nqvh8	SOUL,FUNK	EN	0.579	0.397	5.0	1.0	0.778	169.486	179107	SOUL
4d8BVLDCU0EbfwY4	SOUL,NEO SOUL	EN	0.67	0.603	5.0	0.0	0.6809999999999999	148.985	280733	SOUL
736fBZtxfWbFXt6N	SOUL	EN	0.344	0.515	0.0	1.0	0.279	97.03	271293	SOUL
9By4LZsItBwm8mNp	SOUL	EN	0.7959999999999999	0.562	10.0	1.0	0.8340000000000001	112.495	130267	SOUL
pxrN6KRAqtPhhims	SOUL	EN	0.265	0.324	7.0	1.0	0.3229999999999999	58.434	298160	SOUL
YMo67OPU3yrNRZm4	SOUL	EN	0.575	0.357	2.0	0.0	0.534	157.444	161400	SOUL
X9NvUpUIYY54KQn2	SOUL,MOTOWN,FUNK	EN	0.847	0.599	5.0	0.0	0.873	119.997	432893	SOUL
oAeWeUD8gzs7QYYH	LO-FI,SOUL	EN	0.7340000000000001	0.222	5.0	1.0	0.62	106.946	142028	SOUL
3JKd3B55HUasdT4h	FUNK,DISCO,SOUL	EN	0.6940000000000001	0.831	9.0	1.0	0.98	125.901	215080	SOUL
HzuGmM64XFxNMPsY	SOUL,MOTOWN,FUNK	EN	0.792	0.391	10.0	0.0	0.889	119.003	830400	SOUL
5bOBsgpjtbM8vwVO	SOUL	EN	0.813	0.747	1.0	1.0	0.82	97.987	217333	SOUL
7VjQjZxYqKpvvSsf	SOUL	EN	0.242	0.0692	5.0	1.0	0.128	182.616	238640	SOUL
C4temePSdaF0Cq3g	FUNK,SOUL	EN	0.463	0.693	11.0	0.0	0.735	100.965	235827	SOUL
8Ky7gD0ltCLDG7kH	SOUL,DISCO	EN	0.752	0.36	9.0	0.0	0.636	110.768	279800	SOUL
SpPQ9ahxcIJTX0XZ	SINGER-SONGWRITER,SOUL	EN	0.384	0.443	5.0	1.0	0.7120000000000001	175.671	227000	SOUL
vITJdtyrDLqfyLsd	SOUL	EN	0.266	0.354	5.0	0.0	0.134	106.3	282920	SOUL
4HTa2pVaWHBiLdU1	SOUL	EN	0.652	0.5760000000000001	1.0	0.0	0.414	126.011	240467	SOUL
dNAiNjvdqjA56Ufi	SOUL,QUIET STORM,MOTOWN,SOUL,MOTOWN	EN	0.495	0.361	2.0	1.0	0.425	139.156	289240	SOUL
L6JXtLRe7ZV73D7C	SOUL	EN	0.6629999999999999	0.612	2.0	1.0	0.501	154.006	396493	SOUL
yOl3B8QINFqQFs29	SOUL,NEO SOUL	EN	0.466	0.257	10.0	0.0	0.245	117.962	259760	SOUL
4R2KjucLOV7kdbDw	SOUL	EN	0.918	0.489	9.0	0.0	0.962	100.406	122344	SOUL
8phLwm8BBhFiImA8	SOUL,NEO SOUL,SOUL	EN	0.6859999999999999	0.924	1.0	1.0	0.701	128.036	244829	SOUL
JWiboczg0QXk6xuY	SOUL,SOUL,FUNK,MOTOWN	EN	0.602	0.448	10.0	1.0	0.701	104.843	183640	SOUL
k2kGxVAFnVBywxwj	SOUL	EN	0.677	0.63	6.0	1.0	0.625	72.954	288600	SOUL
iVqQerYWSwRyGw9n	SOUL	EN	0.436	0.6	8.0	1.0	0.228	88.81299999999997	245216	SOUL
7IB5IAWAdPBBBu1U	SOUL	EN	0.45	0.242	8.0	0.0	0.229	125.415	153627	SOUL
msK7IHv0IjHnvD88	SOUL,FUNK	EN	0.537	0.24	7.0	1.0	0.295	104.817	462000	SOUL
iOShiAtIxSsAacXU	SOUL,MOTOWN,FUNK	EN	0.551	0.461	11.0	1.0	0.7390000000000001	105.155	198547	SOUL
g8k9Nx37I8wMQPBF	SOUL	EN	0.557	0.752	9.0	1.0	0.687	74.108	275800	SOUL
si71Ib3E3MAVNFyA	SOUL	EN	0.517	0.391	5.0	1.0	0.342	139.764	180320	SOUL
LO073CwlsT9RZsRa	FUNK,SOUL,DISCO	EN	0.637	0.634	10.0	1.0	0.911	120.557	269760	SOUL
pKdLFL5c7Jnxpgae	SOUL	EN	0.38	0.39	0.0	1.0	0.22	139.56799999999998	287573	SOUL
uNZqatvMrxZMTrEs	DISCO,FUNK,SOUL	EN	0.728	0.669	1.0	0.0	0.8220000000000001	97.962	315853	SOUL
4Ktg0oEpvRsrNYRM	SOUL	EN	0.272	0.405	2.0	0.0	0.0388	79.585	360960	SOUL
tlPXHP9LoDCTGKzr	SINGER-SONGWRITER,FOLK,SOUL	EN	0.8029999999999999	0.539	0.0	1.0	0.892	149.953	266319	SOUL
qOgHh3SDqV3FEQkc	SOUL	EN	0.83	0.495	11.0	1.0	0.7829999999999999	105.175	221133	SOUL
jzLTWXmHJnoWDrq1	SOUL	EN	0.408	0.344	4.0	0.0	0.159	150.03	214227	SOUL
jHUKNBy6lArzgVcN	SOUL	EN	0.5920000000000001	0.7340000000000001	7.0	1.0	0.184	125.213	205027	SOUL
XpnFRcY2XsfjHcq1	SOUL	EN	0.86	0.498	3.0	1.0	0.963	105.693	210280	SOUL
CMjhzYpUEBuwWQSv	SOUL	EN	0.467	0.423	7.0	1.0	0.277	174.09	257484	SOUL
qUE9u0Hwgx9dbTlL	SOUL	EN	0.214	0.156	6.0	0.0	0.132	75.654	240067	SOUL
v6rwQmhOGNBx5iJu	SOUL,FUNK	EN	0.6659999999999999	0.7190000000000001	2.0	1.0	0.907	105.715	209280	SOUL
jirD8ggT40EGo9gv	SOUL	EN	0.391	0.629	3.0	0.0	0.546	141.342	253320	SOUL
AmmSXwYhd1RGmwu3	SOUL	EN	0.708	0.753	6.0	1.0	0.586	91.039	275293	SOUL
ekdRHPAMi57OShR1	SOUL	EN	0.565	0.49	1.0	1.0	0.434	100.588	393560	SOUL
rQpQlwAYQRm0DYhq	SOUL	EN	0.741	0.6579999999999999	0.0	1.0	0.856	160.001	164165	SOUL
A98emTet64nvBOfZ	SOUL	EN	0.7440000000000001	0.342	0.0	1.0	0.278	114.034	307851	SOUL
cu2vKswYnWcnBxz0	SOUL	EN	0.6559999999999999	0.7170000000000001	0.0	1.0	0.416	85.007	234423	SOUL
u7JmQcNffOtwsdkQ	SOUL	EN	0.5589999999999999	0.157	1.0	1.0	0.348	130.877	190430	SOUL
McZSdhh2b3OdkpEl	NORTHERN SOUL,SOUL	EN	0.598	0.765	2.0	1.0	0.847	157.076	135267	SOUL
GmHtDyGi0xpq65YU	SOUL	EN	0.698	0.48	7.0	1.0	0.345	125.343	270893	SOUL
