id	tags
sTdekqv0Yxe0y7Mq	electronic,tropical,indie pop
sTgUMTliIYqFanL9	post-punk,my jam,sweet jesus,alternative rock
sTh5lblDrL8vvJZT	shoegaze,90s,shoegaze,dream pop,britpop
sTj6uLtZ4Pdgl3TB	indie,folk,singer-songwriter,insanely beautiful
sTjavUBxiTGb8wHU	indie pop,synthpop,indie,pop
sTkXahBXWI5xA6D7	rock,ska,alternative rock,brazil,ska rock,makes me happy
sTlwTjzsh27NPYVa	punk rock,punk,punk rock,punk,ska punk
sTtdHthzrUwWb4lE	canadian,indie,indie rock,rock
sTtp6bu32k1rYJXj	brasil,latin,mpb,chillout
sTu59q14rmwITzeR	pop,pop rock,brazilian
sTuwjUWEeLCdM2TC	progressive metal,progressive rock,like if opeth played tool,chill
sTv9fQts2Otud2i2	emo,post-rock,midwest emo,indie
sTviw62sELJa4CKT	indie,indie rock,canadian,metric,female vocalists,alternative
sTyzVWdhze0FMqon	heavy metal,hard rock,rock
sTzd0XVWqTFgvWYd	symphonic metal,progressive metal,ballad,i had to change my pants after this song,i came while listen this song
sU7ka1kL1XyjHIug	metal,alternative metal,deftones,alternative
sU8fQyEdwjax8DWy	metalcore,screamo,post-hardcore
sUAJozglQsUrS0wL	grunge,rock,90s,alternative rock,alternative
sUD72xaDwKmbjW9W	gothic rock,gothic metal,german,glam rock,rock,metal
sUE2sIScnRfCYMaa	singer-songwriter,acoustic,chill,pop
sUHC8Pi3IiyErONV	pop,electronic,club,dance,electropop,synthpop,pop
sUIamaUjDx4so7MF	electronic,internatia song contest,timivar
sUPeYDv6BQ5rcKHq	big band,swing,jazz,40s,instrumental,jazz,swing,big band
sURcVNxfnXClHBV9	electronica,4 stars,sick remix,favourite remixes
sUWLDzBgi8a0Ni9o	indie,folk,indie pop,indie folk,folk pop,good left undone
sUYRy6BewmmvHms5	pop,rock,electronic,alternative
sUZe62BmpdG7kVO4	carimbo,brazilian,pop,para
sUdym5OuKYfCFnkb	music linked to russell hobans writing,jazz,swing,easy listening
sUfLiyFa0BPgAlfD	pop,british,electropop,female vocalists
sUfYW5q9M7Vai16e	indie pop,indie,synthpop,pop
sUhkCbVb4B1v9AOd	gothic metal,female fronted metal,metal,gothic
sUlYESTNOklM3x1J	80s,rock,classic rock,new wave,billy idol,cover
sUlcoCStE0djC577	symphonic metal,metal
sUn5j4oFSW4PV70Q	folk,singer-songwriter,female vocalists,danish,classical,indie
sUpVy3wALgyps5Hn	hardstyle,happy hardcore,uk hardcore,trance
sUpsaWYeU4UOi0rF	hip-hop,rap,underground hip-hop,new york
sUtbAwZK1Zd5uAoc	classic rock,rock,psychedelic rock,60s,classic rock,psychedelic rock,blues
sUthByiziG0pdfZW	pop,british,rock,james blunt
sUxn2W7bvtLQ3DHh	gothic metal,metal,black metal,doom metal
sUzFUtSnYjIu2IMe	80s,new wave,electronic,1986
sUzn7GZix4mpeUK4	classic rock,rock,60s,british,pop,the beatles
sV25piUPnRJt7d9w	k-pop,pop,kpop,wanna one,k-pop,pop,rnb
sV28KC5eAeNiTPYn	rock,david cook,singer-songwriter,piano,alternative rock,male vocalists
sVALicybMMFzsXL8	britpop,90s,indie,british,rock
sVF9z6B71Xs1SMMF	trip hop,chillout,trip-hop,instrumental hip hop
sVGP4NammcN84Jcs	new wave,instrumental,electronic,rock
sVIGaYE78OxO4Zi7	sertanejo,sertanejo universitario
sVJ1bgu4NsH9TMYv	pop
sVKaumYnuPjUZkAw	pop,teen,male vocalists,american
sVLYuz0zUeFnNmHC	symphonic metal,power metal,metal,gothic metal
sVS9dv7bOJ4i6ytG	christmas,soundtrack
sVTnznOwP4WKtgFs	pop,norway,ep,norwegian
sVTpztlTEDjRetBA	pop,ballad,love,female vocalist,favorite by this singer
sVVVL1HIAnrdk5kE	progressive rock,soundtrack,casi angeles
sVVewlN6cbgaTAdt	nu metal,alternative metal,metal,rock,math metal,alternative
sVWVb1OkbbTx4wjc	indie rock,indie,british,rock,alternative
sVWZ7mofFRtjpLks	90s,indie,pop,swedish,happy,swedish,indie,pop
sVY73YpNZe5uoA4w	60s,soul,oldies,female vocalists
sVbvChHoJHSufESE	fip,soul,fip,indie
sVd1C6iuyJKWM45Q	experimental,baltimore,2012,10s,best of 2012
sVeJtQmD4lIHs1Sz	indie,indie rock,math rock,best of 2010
sVf6vxekz4D8Vequ	lo-fi,indie,post rockabilly,alternative
sVgeVXNey8zrq9O9	progressive metal,progressive death metal,death metal,melodic death metal
sVhfedjwKofZXwMg	symphonic metal,gothic metal
sVjwGbVIBjrbXqIM	post-hardcore,screamo
sVlw27KwkQKuOOW1	singer-songwriter,leonard cohen,folk,rock,easy listening
sVqHjeHf4YuIVW8l	country,alan jackson,90s,country rock
sVr3K3FheHixZ2sB	indie rock,alternative rock,rock,threads
sVtCSxTH2qZ4fk6W	rock,80s,pat benatar,female vocalists
sVu40HdKIXtlE8St	jazz,female vocalists,vocal jazz,fip
sVu59TyQ8OhKp2pe	britpop,indie rock,90s,brit pop
sVu7O1hyXUUEFzMd	emo,2018,post-rock,math rock,midwest emo,pop
sVuZXtihmddyOmAr	hip hop,hip-hop,alternative hip-hop
sVyQ7IS8aSWwxD6e	progressive rock,hard rock
sVzL22IsMsnNVlqv	soul,female vocalists,neo-soul,jill scott,kick,soul,neo-soul,female vocalists
sW2G2sUK5IhR6srj	classical,baroque,instrumental,german
sW3m7h8Z5CwG0912	experimental,noise,noise rock
sW5PkOaR8sGMWMkC	electronic,alternative pop
sW5SOeWBWhnEGfpy	español,pop,spanish,pink,xmas
sW807vUumWdxncGb	pop,2017 listen,american
sW8AsCAMCAnNJkTl	blues rock,folk,indie,blues
sW8KryAdjQqPbyiK	thrash metal
sWB4CCBzs42zWJI7	electronic,french,dance,electro,house,electronic,french,electro
sWCg8E9SbmMnUaTJ	classic rock,rock,60s,the rolling stones,british
sWEChgDxS9ZbYCLN	electronic,chillout,indie,american
sWFb5ysXC3u88RSq	rockabilly
sWFe7KI2xb3sRd4t	monica naranjo - sobrevivire,pop,spanish
sWFwbxUDMH8eGg4J	singer-songwriter,folk,country,americana
sWOcri3CDSQGmCX2	indie rock,2015,indie,alt-country,emo
sWQP5S28nPD5T3ev	funk,soul
sWSq31FUundv5TlF	pop,rnb,female vocalists,00s
sWSt6ZywVELSATrW	singer-songwriter,indie rock,2014,indie,alternative,dream pop
sWWdaCBs3xvdYBle	hardcore,metal,metalcore,emo,deathcore,post-hardcore
sWWk3ecPdN0ZaNGj	black metal,metal
sWZvWfMIy4ssHKoB	nu metal,metal,alternative metal,nu-metal,nu metal,metal,rock
sWbZrJ0Dr2QxGrZ1	progressive metal,sludge metal,sludge,progressive metal,sludge,metal
sWeaQAKyYyxvCQPn	80s,pop,dance,soul
sWfrrfVNVPC653RB	experimental,rock,progressive rock,space rock
sWmNFRNMpNbFB1kV	indie pop,american,echosmith,like paramore,2015 single,fallon
sWnMhXYXwQ7WWlgV	80s,77davez-all-tracks,rock,all around the world
sWqacvictlu5ASXB	experimental,jazzcore,experimental jazz,avangarde
sWrCXUGCZnBhGJ1C	indie pop,2011,dreamy,shoegaze,indie pop,indie
sWsISd5RQD5W1bDl	alternative,rock,indie rock,los angeles,california,united states
sWsei8U1DXTgn4sG	pop,rock,singer-songwriter,alternative,alternative rock
sWvbh5M9XA3JsMrS	singer-songwriter,70s,male,singalong,vocals etc
sWzENqb9z44GTM7a	disco,soul,70s,funk
sX2lx1jrg2iFPImZ	electronic,new wave,synthpop,synth pop,80s
sX4IClNuweq8BBBb	pop,xenomania,girls aloud
sX4auXgSQtPNm6ds	rock,alternative rock,alternative,christian rock
sX7sXHyaLvEgElib	alternative rock,grunge,post-grunge,female vocalists
sXA3wUro8QYhvCfu	soul,rhythm and blues,2011
sXEgIxC7LI0vI7rh	death metal,brutal death metal,technical death metal,grindcore
sXFRgsaj5mPgKB3T	pop,indie,bipolar,dark pop,who is in control?,goddamn right you should be scared of me
sXHrVwfb7GP5gE1l	folk,indie,swedish
sXI7r9rPLaaeu0Cu	industrial,electro-industrial,dark electro
sXJkiTKTgbh6DwBF	piano,instrumental,post-rock,ambient
sXKGjeSpWTWYd0LS	rock,brazilian,brazilian rock,brasil
sXKIKqZAKkXg6UIA	classic rock,psychedelic rock,rock,60s,jimi hendrix
sXPDv86u71ODEgrv	hardcore,metal,emocore,emo,post-hardcore,metalcore
sXSqVgPsSF9cddCJ	rock,brazilian rock,raul seixas
sXTVj3hEfejhCB7M	metalcore,metal,groove metal,thrash metal,death metal
sXU2qtB2lXNY9WcE	axe,brasil,mpb,1996,female vocalists,brazilian
sXV3NPIobFkRqpFo	hypnagogic,ambient,4 stars
sXVfgaykt9SiKiam	indie,indie rock,folk
sXa0G6U9VvtQ1nfe	indie rock,indiepop,lethal weapon,love at first listen
sXdb6kLLL2u9n8sM	poptron,indie,pop,electronic,female vocalists,dance
sXdfkAthuvyWUjmx	thrash metal,black metal,metal,blackened thrash metal
sXl22A4rlgm8HdyE	progressive metal,progressive metalcore,metalcore,math metal
sXnpLzCNpQOUzXFQ	pop,easy listening,80s,soft rock,oldies,pop,easy listening,80s
sXoA1TdRrnywLLs8	soul,groovy,urban,affirming,favorite by this singer,sleek
sXoE0nCNjuWbtUX2	hip-hop,rap,drill,gangsta rap,chicago,trap
sXs07s8pGJrVu9B5	grunge,doom metal,sludge,heavy metal
sXsX2qG1NClH09S1	indie pop,otp: together,the vampire diaries,indie
sXsynyMwt74EfhNn	wilco-2004-a ghost is born,wilco-2005-recording live at the vic theatre cd1,alt-country,indie,alternative,alt-country,indie,rock
sXtGaA0lMGiTc3LV	turkish,world,bulent ortacgil,kim o sahradan gelip bendeki denizi aglatan
sXwTEDDoCn8rZzUq	rock,stoner rock,hard rock
sXwuwgEq5bdAaahX	progressive rock,classic rock,psychedelic,rock
sXyXNGDWOwscDWyA	heavy metal,ballad,metal,true metal,manowar
sXzmS7VO1C1Sb59Y	soundtrack,instrumental,classical,composer
sY2eIdJUoustqTPX	punk rock,bad religion,2010,punk rock,punk,american artist
sY3G7BO4kBqxhJw5	bossa nova,mpb,samba,mpb,bossa nova,samba
sY3HjRjt9lJNwdwx	2013,dream pop
sY43Vcsj6bSeYs3G	symphonic black metal,black metal,melodic black metal,french
sY4RfqFOnjMVCF3E	pop punk,rock,punk rock,punk
sY8txJvexPSRaMmW	latin,spanish,latin pop
sY9NHMqWOhGvt2KB	soundtrack,instrumental,inception
sYEimbZZ7OxXrXGG	jazz,blues,female vocalists,vocal jazz,billie holiday
sYFGd02JEIwb0BND	new wave,pop,new romantic,british
sYFWx8eXzDeFUZEM	folk,female vocalists
sYHMW3u2BykXiurD	rock,brazilian rock,new wave,brazilian,rock gaucho,post-punk
sYHuGO4ufM1f1JYO	soul,rnb,hats and clothes,neo-soul
sYIaYZPdNe5R3QNg	80s,new wave,post-punk,rain,sail away on the ocean waves
sYMJoBMMs7Hfn9LW	rock,happysad,polish,alternative,polish rock,alternative rock
sYMYQUAjAkg2jdv9	blues,me,general rock,rockpop,bag o rocks,ever lasting love
sYXIlMsg3GRuFJU5	rock,hard rock,2016,the pretty reckless,rock,alternative,female vocalists
sYXwqpAl7C8R8Ksw	zicfrench,rock,indie,british
sYZ97QHa7yDlfuME	folk,singer-songwriter,female vocalists
sYezChQ9d1scoYlp	pagode
sYgkxfObzbj2gip0	forro,nordeste
sYlfqqCeLFH35APT	electronica
sYnrRGRJQFiwSmg8	electronic,electro,synthwave,game,hotline miami 2
sYrDMOHe3OwX2y7r	hip-hop,soul,rnb,sad
sYrNQb5jAfFD8tMa	pop,dance,electronic,2000,00s,william orbit
sYrmlhEBznNm73ft	2016,folk-pop,experimental
sYsUkxusmQdGQ9WR	rap,hip-hop,stirring lyrics,inspiring
sYtB2XzpMLhZXQbT	brasil,soul,soul music,devil,devil music,10s
sYw9fcqJkrPOhFAD	power pop,rock,alternative,pop,pop rock,pop punk
sYwvPempK1tPQtjp	post-punk,experimental,industrial
sZ3I3J4nKCgUxkxS	classic rock,rock,80s,john lennon,singer-songwriter
sZ3hOEv3KHEbWI8K	folk,indie,alternative,guitarrinha safada viu,rock pseudo-feliz
sZ5buQTjisAoBBGS	rnb,2014,soul,female vocalists,pop,american idol
sZ7ENumzhFar76sG	downtempo,vintage,new retro,instrumental
sZ85kxLxjFoex5J3	black metal,depressive black metal,suicidal black metal,dsbm,metal
sZ8Oa92jCQ7BfweM	soul,funk,70s,curtis mayfield
sZ9EoWab3UzgcbQ1	groove tech,groovy,ska punk
sZ9QBJHFjaIqEWeY	electronic
sZBOHeTpuhjmwrKy	heavy metal,metal,witcher,epic heavy metal
sZGgodeZYwZkXzlg	2014,indie,indie rock,british,britpop,rock
sZJ4h5Sba0kWtvD1	post-punk,1970s,1979,the fall
sZJvpi7qLGZLl5Gh	pop,love,dance,female vocalist
sZMOjky7GeTLz2v9	rock en espanol,gustavo cerati,rock argentino
sZNNksEzYlAeZmtH	love at first listen,rock,pop,american
sZPxTZm34UKKvKNy	britpop,indie,90s,alternative
sZQIXfOfpoNolAOL	industrial,industrial rock,rock,soundtrack
sZRtaZ7ibHrqxTT5	folk,blues,indie,male vocalists,cassy o - ep
sZTBIHKCpG8uvSNU	post-rock,shoegaze,atmospheric
sZWtqjRFmyDkyxqf	emo,midwest emo,rock,indie
sZas1T7OPNxLpDEM	power metal,speed metal,heavy metal,symphonic metal
sZb4iu5I4X9NvIsZ	indie rock,love
sZc4soLUCBYUE88x	deathcore,intro
sZcZ3Mz4nmRV5tWz	pop,male vocalists,x factor,2014
sZeQQoQWzH6aJ3bu	progressive rock,flamenco rock,classic rock,70s,progressive rock,rock andaluz,flamenco rock
sZkrm3eCoSzbBEfO	singer-songwriter,alternative,female vocalists,infectious
sZl8G4snmtWlYZM9	japanese,j-pop,female vocalist,acoustic,song writer
sZlLwFFEi1Y63hW9	noise,experimental,noise-pop,alternative,te amo,noise,experimental,noise-pop
sZpg0Wc2dul4iQ9y	post-hardcore,experimental,alternative rock
sZuOE7zrzHY6dBER	black metal,norwegian black metal
sZvyVLp16kZlsu8K	metalcore,slam metal
sZxiQczZepePBnIt	60s,classic rock,rock,blues,the rolling stones,blues rock
sZyBgXmbJZgXtcak	rap,singer-songwriter,hip-hop,experimental,glitch,all
sZymp7Y2ZIpHgIha	rock,classic rock,queen,classic rock,rock,hard rock
sa0O3DP1byShtOnh	soul,rnb,90s,aaliyah,sexy,urban
sa2Pja1G2SJfGTtx	metal,nu metal,alternative metal,hard rock,disturbed
sa3c8S8Vls1X0s3o	singer-songwriter,australian,female vocalists,acoustic,2017 releases,james-joul - 2017 releases - albums and eps
sa58TgqXP5647ecW	brasil,brazil,mpb,folk,female vocalists
sa5ZGMzdoqAyCHBO	rock,pop,pop rock,avril lavigne,female vocalists
sa6nQKDXPZl9VU9J	ambient,noise,avant-garde,acousmatic,ambient industrial,ambient noise
sa7CTz4ENlQzqSRR	post-hardcore,hardcore,pop punk,metalcore
sa8YLdP8aNO3SbIf	piano,rock,alternative rock,alternative,blues rock
saAcYC2iMvu04kT0	post-rock,ambient,icelandic,beautiful,alternative
saBAr3z386P1pXR5	downtempo,chillout,electronic,indie,downtempo,chillout,electronic
saBVMjgqJLaK6jNn	instrumental,electronic,contemporary classical,piano,cinematic,alternative
saBqsw8wzjQkZpDY	soul,motown,70s,marvin gaye
saEDmGDvBU7C7Rje	60s,classic rock,rock,the beatles,british,pop
saKCEHI0UwaVCKcG	trip-hop,downtempo,lo-fi beat,beats,hip-hop
saLuUbDNBEnB5oLy	indie,latin,pop,chill,brazilian,mpb
saMqsnOPgegjJvpr	funk,hip-hop,soul,pop
saMs7x9ZSf8NqvWA	indie,rock,alternative
saQlu4OG80ZRimS0	rap,hip hop
saW83FCJZd1CMGw3	heavy metal,metal,instrumental,hard rock
saX922lSDEdeXIKV	christian rock,christian,worship,contemporary christian,praise you in this storm,casting crowns
saZnIOsmcr5Jfs7Q	thrash metal,metalcore,metal,heavy metal,trivium
saZwnekmAtyE8KfI	indie,alternative,indie rock,mellow,rock
sac0XgiEuDTQV6TJ	pop,80s,1989,ballad
sad3odRLBYO6Lfsa	2017,electronic,glitch-hop,ambient,lo-fi
sadLjafEC8FFUwA4	pop punk,hollister,reminds me of someone
sagIA1kG11LFWtbU	progressive rock,progressive metal,rock,progressive rock,progressive metal,rock
saj0wnqveiLD4Rsj	melodic death metal,viking metal,death metal
sajVdx66aeSvoPnN	alt-country,rock,alternative,country,90s,alt-country,indie,rock
sajt3IqLTr7L5uju	new wave,rock
sakI0WMCVCCinhA9	indie,lo-fi,electronic,shoegaze,russian,post-punk
sakd49cOQST1JPuQ	rock,rock gaucho
salsdaE77kIGiBdw	2018,female vocalists,british,indie,indie pop
sam8LDtnhI1PNbAk	rock,brazilian rock,brazilian,pop rock,alternative rock
sanAggO23pEV3YlM	rock,new wave
sapemTxlvPdGXZml	pop
saqNyzNPQGqGQpFE	gothic rock,post-punk,gothic,goth
sarxY3tXnLCaTIkc	power metal,symphonic metal,metal
satgaP2Wz7tjNqv3	indie,rock,japanese,alternative
sav1M5bNuDwshGnk	alternative,sad,melancholy,mellow,singer-songwriter,chamber pop
savmXXN6g4I209fH	latin,pop,dance,shakira,sexy,female vocalists
saxNYwN29Ze8JVmv	pop,robbie williams,british,britpop,rock
saxvYlqttxp8r3nF	indie,indie rock,rock,alternative,franz ferdinand,british
sayNry9tgSB0flks	indie,britpop,madchester,rock,alternative,80s
sb2Xs6fOsiMB7LV6	indie rock,mellow
sb4aLBkoOPQcXxVV	rap,hip hop,hip-hop,alternative rap
sb8IwRjBdU163tOV	hip-hop,rap,midwest rap
sb8ULf4OH9FatySd	indie,novo amor,folk,indie folk,2015,folk,psychedelic,indie
sbED33Tm61GG9ZVD	death metal,polish
sbGvzm67jIwCUjKK	hip-hop,lo-fi,2016,instrumental,beats,ambient
sbH6EcG7TuSSFgvC	progressive house,house,electronic,deadmau5
sbJG2XoVbPyMnRYa	classic rock,instrumental,rock,70s
sbJlwlSrjqxPM8eb	folk,indie,pop,alternative,indie pop,spanish
sbMyf0AdBwlIory4	indie rock,female vocalists,indie pop,rock,singer-songwriter
sbOHNwOSTBHt5PRU	ambient,downtempo,2012,electronic,trance
sbPMNzZi20QaGP2f	pop,dance,rachel stevens
sbQBNMVzYklwqWjG	folk,indie,singer-songwriter
sbSlmfNh0YCL197A	black metal,symphonic black metal,melodic black metal,metal
sbVVSka6WIwpmIIA	hardcore,rock,rap,alternative,screamo,emo
sbYW4O3iOSvdO894	electronic,chillout,downtempo,groovesalad
sbZBTkNKwydrpKUA	neo-soul,sexy,soul,smooth,rnb,floetry
sbcwYnBaAaVccVrH	progressive rock,classic rock,progressive rock,classic rock,symphonic rock
sbgUIRdPmHCa5BxE	rock,indie rock,indie,alternative,southern rock,alternative rock
sbi8vHLm5tWIau5m	singer-songwriter,2013,piano rock,piano,singer-songwriter,piano rock,piano
sbiJGVRJGtfYciE7	fip,soul
sbkfRCrJdRsoFDIy	ambient
sbldfWv6WYRbtI5Z	pop,80s,dance,kylie minogue
sbmLlMFV5mqTqbcC	electronic,american,retrowave,new retro,new retro wave
sbmntBfGFEkPSzQz	rock,classic rock,queen,80s,hard rock,classic rock,rock,hard rock
sbrkCk4ww89H5jYX	death metal,brutal death metal,metal
sbteFqMGdGedo8Cp	texas,doo-wop,doo wop
sbuNk2JSLnkjcrVL	russian,frauen und technik,witch house,witch trap
sbykHE7W1pEDulH3	j-rock,visual kei,jrock,gazerock,the gazette,j-rock,visual kei,japanese
sc4GyuaMba36y54e	music to kill yourself to,doom metal,gothic metal,beautiful
sc6jEGEd7SZO84F7	alternative,rock,4 stars,nick cave
sc7c4aIVemcT1ZoS	classic rock,rock
sc7zkxhO5Omm9FqF	country,classic country,waylon jennings
sc82dMNdjp8IbiB4	brazilian,rock,indie,indie rock,psychedelic rock
scEs16BzImARA139	hard rock,rock,classic rock,80s
scFEZpQ31md4M3Gz	blues rock,classic rock,hard rock,southern rock,rock
scJZwbUggKG9DGte	pop punk,rock,high school
scK4UYnmXYIYBDzY	dream pop,shoegaze,mysterygaze,agent007gaze
scKI1QfSIGSYAPnC	jazz,guitar,funk,chill,jazz,guitar,new york
scNfQBAuRCqtDfOi	60s,psychedelic,classic rock,psychedelic rock,rock
scOSIrmJxTgtuQrt	hip-hop,hip hop,don m,special herbs
scPQ3PeiON06BTcR	indie,folk,singer-songwriter
scQBbHFDv6e9TWMQ	country
scRK4I1DRmxW3Dej	rock,hard rock,alternative rock,nickelback,alternative
scUy6PjwZckLPNct	indie,10s,rock
scXpDy5tOiDrrUgx	linedance 2017,pop,dance,fun
sccDz7JTyeVOlsjK	hard rock,heavy metal,glam metal
sccn2IvTIccsqMEs	pop,ashley tisdale,disney,female vocalists
scdB4T606h7kxHjJ	gothic,ambient,darkwave,ethereal,dark ambient
scduvVwMWr9uXsbO	pop,pop rock,dance,indie,europop
scf2bNkXiaisfyku	progressive metal,progressive rock
scjEWHca3wjF2RIr	2017,pop,k-pop,korean
sclkG5CzUZDhuLDH	slowcore,indie rock,alternative
scmITZLpcyoaXOaz	soft rock,country,singer-songwriter,rock
scvSuctVACI9b34c	indie,brazilian,alternative,indie pop,brasil,brazil
scwm4MlykLevTgJT	marisa monte,female vocalists,mpb,brasil,mpb,female vocalists,brazilian
scxRWVBaedBZRFtW	german,indie,albums i own on vinyl,2014,singer-songwriter,indie pop
sczqTaEODMhawDEj	sertanejo,brazilian,pop,sertanejo universitario,sertanejo,brazilian,pop
sdAjK8HcdDn1p3dY	japanese,j-rock,electronic rock,indie
sdFkhRQdC3Xg9j6R	emo rap,rap,trap,hip-hop,trap,yeah
sdGl8hPtK51KDeHH	house,dubstep,all
sdK4PIwuXgP8av8U	vasco rossi-2005-buoni o cattivi,italian,rock,italian rock
sdLjUfw3NsvotqZr	death metal,metal,old school death metal
sdRQ2TcAAQLRNsGc	hard rock,rock
sdX9hoz2GpJ8pB75	electronic,idm,experimental,electronica
sdbF3dpcideUz0Pn	progressive metal,metal
sdbI16ojKMviAK0n	country,modern country,country,singer-songwriter,lee brice
sdd2na8C10FnDzrq	experimental,trip-hop,ambient,electronic,avant-garde
sdeagvEl5wwMFfS7	dream pop,lo-fi,indie pop,indie
sdfNWSOcXsJuaI2K	k-pop,korean,kpop
sdgFBq0FoLmiA6pI	classic rock,rock,christine mcvie
sdp8IWJoDSHs3qBo	trap,rap,hip-hop,hip hop
sdpGUS9p5A8ZyF3v	indie rock,alternative rock,alternative
sdqZHzlZdWXrAcDF	mpb,brazilian,female vocalists,brasil,pop
sdretrDRASG8X2yL	2018,alternative,indie,female vocalists,indie rock,rock
sdvcPUXyJoijPzIh	doom metal,instrumental,progressive metal,metal
sdvsFE6Y4ChQFw53	pop,soul
sdxe59KCyUQeahKX	60s,classic rock,rock,rock and roll,the rolling stones
sdyrLYsNHh8I9iku	pop,90s,boybands,nostalgia
se0f4b9LzEmfku69	shoegazing goodness,rock
se5HgxuufBTnmdqu	rap,hip-hop,hip hop,female vocalists
se5hGYGFTvpdSCz1	punk rock,rock,punk,alternative
se7usWYyQdOkNnss	musical,soundtrack
se9b82bg9WxbtWvG	90s,psychedelic,electronic,1997,good stuff,vanishing point
seCqXRP7JrOkxiHz	pop,male vocalists,acoustic,singer-songwriter,jason mraz
seHfx9XtWw8LM8vK	rock,alternative rock,alternative,grunge,foo fighters
seJiEBQqHYro2lJN	pop,girl group,little mix,bop
seLJz84lkkuMnec4	black metal,metal,atmospheric black metal,epic black metal,castle metal
seMCKQOO0yIPxY0w	mpb,samba,chico,chico buarque
seQ7B9Yo02ZoG9bo	post-hardcore,hardcore,metalcore
seR2MGXc8OhbOLzI	punk rock,pop punk,punk,blink 182
seSSjEgjdUV0CbWO	indie,rock,britpop,2000s
seUV0YtLZeVUFkeY	rnb,90s rnb,smooth,sex,rnb,soul,donell jones
seXdZTSH1rzfo4se	industrial metal,metal,german,industrial,rammstein
seXfT01K5iZaxBk1	progressive rock,acoustic,alanis morissette,cover,radioparadise,radio paradise
seZTXPsD14vMlnvG	electronic,indietronica,indie pop,indie
sea7Xrak25K6Ivlg	60s,garage rock,classic rock,oldies,garage rock,60s,rock
secpIq6RIUJwxx6N	neofolk,folk
sefn9YQZxVIkjs1f	poptron,electropop,electronic,synthpop,female vocalists
sekrnqQ6X8UCDGqw	electropunk,german,electronic,electro,indie
sentyWLTq6L8Mrc3	rock,power pop,psychedelic rock,psychedelic,american
seoF2jdQw5sOmNib	rock,fresno,emocore,lucas silveira
setJZvLZdXx3CTnh	death metal,technical death metal,technical brutal death metal,awesome
seub8lqI8dBK4bb6	rap,house,electronic,hip hop
sevJZTyQ0eCTwPeL	lo-fi,instrumental,american,2016,beats,lo-fi,instrumental,beats
sevgXTKcItUs8ZDY	country,female vocalists,pop,american idol,country,female vocalists,pop
sf07L9CwMw0AFRgf	alternative rock,indie rock,90s,1993
sf38SqzVBpZTimod	female vocalists,alternative,piano,singer-songwriter,tori amos
sf5qT5PK1OwqKMaz	brasil,idm,pernambuco,electronic
sf84lVKcbnZhyhfT	pop,rnb,female vocalists,r&amp;b,pop,rnb,mariah carey
sfCwo0ZI88XKIm6l	pop
sfKQcUMm5uDlFd7u	pop,love,indie,usa
sfMHhXka8TJXQEu9	experimental pop,les claypool,pork soda,robot chicken,psychedelic peppermint,classic rock,rock,60s
sfMjiEtyKUm4rVnK	surf rock,psychedelic,indie,alternative,lo-fi
sfNLxJ8CTAwNoaWP	house,french,electronic,ed banger,2017,medieval house
sfRfTaHY9kcBR32O	shoegaze,dream pop,post-rock,indie
sfTHjRCUmkdmXQHv	death metal,brutal death metal,technical death metal
sfZIWO4TJd9tWSIj	brazilian,maria gadu,mpb,female vocalists
sfZiapM8gCTCTD2Y	indie,indie rock,alternative,emo,rock
sfaJmo6tMpH2ZS4X	new wave,post-punk,1984,the cure
sfdmrvDRhf1uDLB9	pop,female vocalists,norwegian,female vocalist
sfeiUhyEs3uoj5qK	experimental,rock,numbered according to stretchead,o_o
sffomm1TPgQnl8As	singer-songwriter,pop,male vocalists,beautiful
sfi5x1zikdll6wFr	brasil,70s,mpb,gal costa,funk nacional,bossa nova,mpb,brazilian
sfiWNIHBdxWYJ3Mc	progressive rock,rock,psychedelic rock
sfjqcIWb5AU1Sjfk	ska,rock,alternative,female vocalists,no doubt,90s
sfnGi8XdIQhy5Ua4	mpb,samba,brazilian,bossa nova,brasil
sfnU9XUIiaktQlCh	metal,heavy metal,alternative metal,rock,nu metal
sfnhqwt54lCeAx4h	electronic,synthpop,electroclash,electropop,female vocalists
sfqYXwMibJ9smTvE	nu metal,hard rock,metal,rock
sfrKmQtqubqiGT8u	hip-hop,hip hop,trap,atlanta,migos,hip-hop,trap,rap
sfrZ6Pk4nGrGu7PJ	electronic,chillout,ambient,downtempo,piano
sfsv9BbfxBr0G3Qo	atmospheric,experimental,neoclassical,gothic
sfvr66LLz84KJGeB	alternative rock,grunge,alternative,rock,90s
sg0VSId1HgmJwXuE	classic rock,rock,70s,pop,queen
sg2Bug7jd3yBRKSh	80s,rock,new wave,pop,inxs,australian
sg4MVcZBkDsn9YS4	experimental,psychedelic rock
sg6OA5hDSx6Iptlj	post-hardcore,alternative rock
sg8sZZHqiIEY7D5S	shoegaze,1990s,1992
sgBcBTMPIsX4zOHB	death metal,deathcore,technical death metal,technical deathcore
sgGY3zecxiDoILjf	hardcore,punk,punk rock,similar to: wipers
sgHCdnxEVwRZs7DM	electronic,french,love it,french house
sgLjRQxc9uNnZOeS	ambient,indie rock,10s,shoegaze
sgNefytrE4Lzu5Ap	pop,80s,dance,female vocalists,madonna
sgNnyJBFf2bhqLnl	death metal,technical death metal,progressive death metal,progressive metal,death metal,technical death metal,progressive death metal
