id	spotify_id	popularity	release	danceability	energy	key	mode	valence	tempo	duration_ms
xtw7RpP8uGuVrcFL	6oAaNmhulECiyJQD5g0HZ1	10.0	1997	0.461	0.807	7.0	1.0	0.146	107.129	571853
xtwLZS9TK8oTpwjY	3DjS3YvziBLYInH4yx4ZgS	34.0	2007	0.611	0.843	9.0	0.0	0.557	121.009	244267
xtwPEuKs6PwGmVGq	6ivG7OPH2AZh7i82J5hQ2R	15.0	2014	0.297	0.988	10.0	1.0	0.28	172.15599999999995	170387
xty1AGFVrASCzDTT	0Zo0GJhGcT2qKFb5NxY3Vf	46.0	1986	0.679	0.716	9.0	1.0	0.485	111.827	396107
xty2p9rTYzCBeat8	2cBxLG3XTw6Wi7JpvpU9Iv	32.0	2016	0.431	0.847	7.0	1.0	0.179	173.03099999999995	220507
xty4BKEJ4MkqRfGy	61aGFbY10BGmPatl1zNTfC	22.0	2019	0.365	0.946	5.0	1.0	0.434	154.003	191907
xu0X7SA4Y5SdUaeR	79jltldFfZzHrERifucYMZ	45.0	1991	0.472	0.273	7.0	1.0	0.763	184.333	240627
xu2LzYhkeyHSvSlu	69CmsQKU8qA5LJuuWLR6x2	22.0	2018	0.479	0.7909999999999999	3.0	0.0	0.5720000000000001	121.334	285077
xu2RLmHVS0RYC6bc	2VnoUIMNgaChlzuvx1WENa	14.0	2011	0.284	0.6779999999999999	10.0	1.0	0.0739	114.209	743573
xu8VnV4RwzYlmPki	3L4RTDCdyVnitB1wKNPv7j	18.0	2016	0.851	0.629	2.0	1.0	0.901	95.013	218600
xuFenXxucJkifxpa	5yWqflZqDabxV6mJLavBpp	21.0	2013	0.772	0.826	11.0	1.0	0.68	128.014	212053
xuGctBhLjZOvaB3W	7LAmZSL3zycI7BZjLcA32Y	47.0	2016	0.647	0.513	10.0	0.0	0.445	103.077	233000
xuM5yUTaad5bLs80	5eDwoZdv3Qftzs8ijKviYg	49.0	1995	0.39	0.4	7.0	1.0	0.209	145.496	259213
xuOQbsNitsVh3aZl	1oTo3ijRbaDAtrjJrGAPSw	66.0	2003	0.659	0.778	11.0	1.0	0.623	110.022	227240
xuPxW3PThYKxti4J	288X66VR8m2GxApJBqZ4pb	43.0	2017	0.239	0.249	2.0	0.0	0.158	168.81400000000005	229013
xuPy0d2EnWrTXdam	6YW2js5VRYPU9jCqZ9OuIZ	31.0	1997	0.422	0.34	4.0	1.0	0.18600000000000005	129.91299999999998	271533
xuRXVOrqa471Vu9p	1BtGigq4NG0o9sF0u9cQNL	22.0	2014	0.297	0.152	0.0	1.0	0.0838	113.061	276000
xuRfJWI7TPkDevCu	7uVXl0HtdXwicAHgZAP5WO	26.0	2016	0.616	0.908	2.0	1.0	0.957	168.00799999999995	254707
xuTKnXlKCxtLo7bS	3sgebd31wwbZY8Uyda3yOC	41.0	2012	0.43	0.485	4.0	1.0	0.519	150.95600000000005	213173
xuVdvYSQNMvHCObf	7v4bJYRbqVn2sIYe5Z5gxZ	31.0	1997	0.413	0.966	5.0	0.0	0.489	125.853	180960
xuY6ku5CmTPbeNTL	6Po7nVURSmty0UTGK3hJL3	13.0	2002	0.574	0.642	0.0	1.0	0.375	89.583	242200
xuYBRaxbHAwnboeq	7EkEr0LybjjNdtF998qr4h	21.0	2009	0.306	0.862	1.0	1.0	0.183	149.63	339200
xuaL5Z7IWQ53nut4	3p5S0XHbYsTIJOqftXsCIn	28.0	2007	0.536	0.784	4.0	0.0	0.555	95.059	229667
xub6K4qFGJnYCxHO	6umVK73wtQe5EuZPL8n7UG	53.0	2018	0.688	0.504	2.0	1.0	0.456	95.99	210667
xubm2SMhYEvhxxPu	0JgHHzBOCROaPQM98EhAXM	32.0	2011	0.342	0.99	1.0	1.0	0.207	98.48	133160
xudA6GSSJTas5vJn	3aIV6v1IjdWgXx3SlPoOsT	22.0	2013	0.421	0.992	4.0	1.0	0.147	120.27	273450
xukfofV7v5s8fQ9A	1zUOwqOD105R8EebQo2jTJ	38.0	2017	0.39	0.78	11.0	1.0	0.586	86.363	255453
xumvBZ9HwaJG1IR1	5uFIeRvB74NxMO87n4Mgoc	31.0	2013	0.5489999999999999	0.71	8.0	1.0	0.599	144.116	181800
xuoWL19TOAtLjAQw	3IKhygLEdUOkDmewM6iFBj	27.0	2009	0.5579999999999999	0.916	9.0	1.0	0.6920000000000001	146.16899999999995	160947
xupOu9psHLlU8iAa	6urCAbunOQI4bLhmGpX7iS	64.0	1995	0.515	0.705	0.0	0.0	0.532	76.078	263560
xuvOIIAf7xHY4tvm	0QZ2SEvrHCkdXx4uo1HBFU	5.0	2018	0.316	0.603	9.0	0.0	0.643	140.921	259710
xv1E7IGCCAPcY2Jf	73DNZg7MBVaossSPsJYphL	33.0	2017	0.485	0.909	11.0	0.0	0.813	161.939	222280
xv7BvhK2eV8PnPTQ	11vQq7aCviMMg84JtQ2srB	10.0	2016	0.267	0.996	0.0	0.0	0.0645	172.058	213080
xv85RZUdZYg8CeWs	72tEZ8U5XE8IAOXJtKw2pl	0.0	2019	0.642	0.7759999999999999	9.0	0.0	0.721	108.035	236983
xvA261atcOLU9kTs	4KTX4wPykzgv0mqBgSeZLs	39.0	2017	0.5660000000000001	0.851	2.0	1.0	0.525	93.466	201773
xvAlsAP5fAN5QHEu	6ZjVLAUoMQDYgQnlZUqtWM	36.0	1983	0.607	0.647	3.0	0.0	0.8909999999999999	107.925	338160
xvCLvz9UZWSXuKG6	7bhSQqbyUvFVfmXgkF028O	54.0	2016	0.69	0.867	1.0	1.0	0.77	103.033	198400
xvDZBJby42JEOlbE	54SMw8TnDcuieolVRXBmni	51.0	2017	0.53	0.92	1.0	1.0	0.738	191.977	236250
xvIceSWH6KfZwVMP	2eLplOs3tISvZMpdZmirUh	45.0	2011	0.622	0.805	5.0	1.0	0.7709999999999999	89.98100000000002	177613
xvJzktKdexliUFls	1opNhHzl7YYxo1szmZOLAA	32.0	1958	0.614	0.156	10.0	0.0	0.34700000000000003	119.14	156653
xvLw3kWHXk9cVdcy	1YKy9m6mpAxJTM3fDLbKAm	33.0	2013	0.277	0.198	0.0	1.0	0.106	111.748	190219
xvOVEI6FuYY0535F	47vDHHCs3H02e2qhxQX4jS	30.0	2011	0.636	0.841	2.0	0.0	0.262	137.02700000000002	333467
xvQvwRUsQ9diTwpb	1lYJDRaadnotdfcZFp5Izd	35.0	1972	0.75	0.518	9.0	1.0	0.612	105.635	180453
xvVXngahaHDF6eIu	7w3YTo9lDDByTVBdURaQ4G	22.0	2017	0.419	0.601	2.0	1.0	0.14300000000000002	180.055	278647
xvXrMH2YnlH77Y5i	2TPHQViCGVL2svjhqVDHOr	46.0	1987	0.619	0.8220000000000001	2.0	0.0	0.601	125.074	316960
xvbZ2sERFILtiQK2	50nkJbdPfGN7k5BN0U2Ocq	39.0	2003	0.324	0.825	5.0	1.0	0.231	99.973	214667
xvi1cuEk00kNxiwV	7gPtqU89FNoMzAGRSzmaud	32.0	2017	0.5670000000000001	0.225	7.0	1.0	0.173	117.108	243449
xvj7UK0qMXo5XdGN	7A5mMcksu3HJeJE9uKDYoX	49.0	2019	0.381	0.639	4.0	0.0	0.128	136.55	258561
xvmU6r4mv9GrGbom	2j6QH8Q3q3TFYHpOQvExiE	50.0	2018	0.415	0.405	1.0	1.0	0.3720000000000001	159.779	248697
xvmaVyEGT8jcZ67h	6PUIzlqotEmPuBfjbwYWOB	72.0	2013	0.564	0.8109999999999999	1.0	0.0	0.114	126.007	214912
xvnt4gXH4r0N1tCw	0zvl65MnbtOR3Q9K5Laod7	33.0	2008	0.619	0.92	7.0	1.0	0.313	118.872	202880
xvrh9Bl3QEpJec6v	5DWaUCipAPsEQEYNyQF2H1	15.0	1993	0.499	0.877	1.0	1.0	0.561	143.954	307093
xvv74n6x1kz49rst	1u2yt0hgF7BsnmawYcGzJ5	24.0	2009	0.857	0.846	2.0	1.0	0.901	137.033	233105
xw05R89Zka8bAmVF	7BJFP22j9ul3roabbI7OD5	34.0	2000	0.29100000000000004	0.942	10.0	0.0	0.595	151.849	212493
xw2wTCnZUk62KNYE	0WGh5U2qyGpFSu9uJhnDV6	32.0	2013	0.459	0.458	10.0	1.0	0.187	119.933	283529
xw9jFnQpeatnzjvo	2ZNJLlzkhnGTWgi4lkFFGA	31.0	2014	0.5660000000000001	0.952	11.0	0.0	0.564	115.023	242719
xwCV0XYyVw1oUORA	3dRBzTOu9polrH9U6Vh2zw	54.0	2016	0.6609999999999999	0.918	10.0	1.0	0.736	100.048	195955
xwDE2nt57KR4NrZW	7HBYKU22eiPXpOMh1op7Bf	41.0	2006	0.209	0.935	5.0	1.0	0.433	199.509	241053
xwEG1Kn1gKyutOj5	0MVQmbbKIL5dvW0KZQhVEz	30.0	2003	0.404	0.952	4.0	1.0	0.348	170.15200000000004	227387
xwHe5ybP1MWC5IJh	6KDkVp9A81R8twE73B1H1f	8.0	2019	0.388	0.863	9.0	0.0	0.25	159.855	264040
xwIQcy5WuPROgPDg	2ddWnk2581yMCPqLn0j0EN	32.0	2017	0.545	0.8759999999999999	4.0	0.0	0.269	117.986	282712
xwJc7oM2dkbh17Sy	37ChXB1nAYEFkzhNhgLt39	45.0	1986	0.421	0.98	5.0	1.0	0.509	139.362	268720
xwJkKuDG2tfAyDfr	4JMLcJfUhTV5OUPSBkGiaL	13.0	2013	0.43	0.18600000000000005	5.0	1.0	0.187	118.191	309081
xwKBBhanIRPhn00x	0szxZG3QmQpMxrzmOjfDlm	43.0	1996	0.846	0.72	11.0	0.0	0.8640000000000001	133.657	233467
xwKHrRujxNEgd3E3	0aAnHzjVQxXyvmbOHGAsfD	42.0	2009	0.478	0.7040000000000001	7.0	1.0	0.398	88.01100000000002	251200
xwNRl6QA79WxwybH	1VGoxAxuw65pJW0ATxjFpu	41.0	2011	0.523	0.919	5.0	1.0	0.385	110.017	194147
xwPvWEUPDGVxXtZO	3S29OviwTGF2T4Goi1kbTk	59.0	2018	0.431	0.503	1.0	0.0	0.34	171.916	211907
xwVJNVDmr3tWMOFb	0sLPLwQsYecZoFNBuABOks	25.0	2016	0.59	0.192	9.0	0.0	0.28600000000000003	117.214	281840
xwWVYdmhu7Uxcz7N	04iybI0soiHwBIeVUwXxbg	47.0	2014	0.8170000000000001	0.51	0.0	1.0	0.922	120.656	132840
xwXwsI08tWqSaLrT	54V4yXBxNPbW7fiYhDhOEr	10.0	2016	0.546	0.261	6.0	0.0	0.212	108.153	239080
xwXx6C4MF5ADQtHF	3hgiDEfCLvGlaZ0rcWEHje	36.0	2016	0.741	0.96	0.0	1.0	0.949	127.998	198545
xwgCvTYVHH4ifJYG	64pJLTowXAwQCsyTBl1UpU	23.0	2002	0.606	0.711	9.0	1.0	0.589	156.475	289000
xwl6XBTjGjElSDwQ	3U2bq8bmPeoIGvI7VZ8OIJ	27.0	1996	0.245	0.333	0.0	1.0	0.179	131.77	266067
xwmZjKXWLs2MGeXN	3XlP5dKP5UmwFf6dPAgERA	52.0	2018	0.5720000000000001	0.855	5.0	1.0	0.459	104.944	214387
xwtzOtisRUakj0Xc	2HXDYLKetrIFjHhHAABnoM	40.0	1996	0.55	0.51	7.0	1.0	0.675	80.013	200093
xwvXwMxgvDVgGlqK	6WO21QtEl9GbQDx7vrpzWL	41.0	2009	0.4	0.979	9.0	1.0	0.617	169.965	199707
xwxaI8ncQueS1aEU	6G0eNPlsKNjMNHsK3Ubp13	20.0	2012	0.66	0.718	7.0	1.0	0.946	105.557	205613
xwy81JWBlt2DtL2W	2XYJgyIXavwoaN0jgfYZ1g	42.0	2016	0.4370000000000001	0.902	2.0	0.0	0.158	170.05599999999995	209189
xwzaz5opoqBrip7H	6WDAtzaXY7d31CkuoxYFcb	50.0	2009	0.6629999999999999	0.831	2.0	1.0	0.743	96.666	293787
xx1a9TIVZrJ9vQ5t	3EA4HwrlLdDJ3b4cX7JfqC	47.0	2012	0.611	0.742	7.0	1.0	0.343	103.039	247572
xx7AjP300BpGG3CX	0hOA8SoraNo2ZP1amtVYnY	55.0	1987	0.7090000000000001	0.6990000000000001	10.0	0.0	0.5920000000000001	125.377	223733
xx7pzinafNTTrUoM	4sPJgy0CksvmXp9jC0W4gv	53.0	2003	0.388	0.8	9.0	1.0	0.35700000000000004	194.74400000000003	216027
xxAVRbat8io7ULcc	0GN83gVvLayyVVM7yWVPUb	19.0	2017	0.273	0.974	9.0	1.0	0.327	157.292	230956
xxC0nH3PEabt2650	4NZn1vRGq9s83B7JWsoQgn	50.0	2005	0.528	0.867	4.0	0.0	0.607	132.75799999999998	231827
xxIFubrrStOCkm3J	0fJnK99YFKmYq8stfSeirV	32.0	2015	0.315	0.8029999999999999	10.0	1.0	0.0985	126.061	409293
xxJ6Wsnr0nUxfYxe	3OrfkmqaHIHYXv0s3circn	28.0	2012	0.448	0.192	0.0	1.0	0.228	118.048	144507
xxJtQkmhSyEmMIgg	2ZWKYzX3Yb30OQqT3KislK	28.0	2016	0.573	0.5720000000000001	4.0	0.0	0.39	127.926	269987
xxKIWSUPqTRkDK8v	7LB6xhGZ0jCbP3PfUDA7yw	47.0	2004	0.26	0.946	3.0	1.0	0.425	178.50799999999995	187293
xxLV99OOjVNaMOzU	4FykZvoH6CPfO9PT4S6qc9	29.0	2016	0.454	0.385	2.0	1.0	0.342	88.13600000000002	173507
xxMZNcsdctFhnqC1	5xc1DBXmB7MTajxDJ9cJcq	39.0	1988	0.93	0.609	9.0	1.0	0.7709999999999999	106.876	248160
xxNW9EANQGjYQDO8	0HDaKOlVAfUWXdFR2RhBtN	53.0	1995	0.441	0.922	6.0	0.0	0.565	175.41099999999997	172160
xxQAx7L3E58oUCAD	4ox6EdBdbyui3rvl5K7zDs	46.0	2013	0.7140000000000001	0.757	5.0	0.0	0.387	128.006	229573
xxTOc3xGND3Fvlu4	0LwWlo41pNtWqrVGITpVEt	25.0	1999	0.648	0.574	11.0	1.0	0.338	78.992	261933
xxW6B3z4LZnELt3P	0ccmrEgpKa5iFvijTxIrGf	55.0	2013	0.588	0.539	6.0	1.0	0.343	132.976	209473
xxY44Yym4apTE0cq	0ajNs0zQ5b4V9ODdOA9Ce8	25.0	2018	0.5770000000000001	0.509	11.0	0.0	0.333	87.009	170600
xxbAYI88tBKDVZUa	33MjDggb87hO1t0lnogcMr	10.0	2001	0.446	0.914	7.0	0.0	0.384	179.963	536680
xxbujrGcbFlyDLWL	4NZnRj4cDC2iCjeHyOEZV1	24.0	1985	0.43	0.609	0.0	1.0	0.268	124.203	170320
xxiiIfhyPZF0wYGC	1JSAqhndQzoilT9Bhf9xe9	51.0	2016	0.407	0.166	6.0	1.0	0.369	94.785	205653
xxl7VOv9iFrnHEb2	5HlK4PFcA4Yn5e5SXNjb5Y	18.0	2015	0.785	0.634	0.0	0.0	0.937	122.014	236983
xxl9psuWyOiFcFgm	0K1ThRqu3v8H4fj6I5rbhZ	28.0	1989	0.622	0.618	11.0	0.0	0.83	119.517	249773
xxoSsRhwEAqriLiT	7rvvRerwZqUNSSGX7SEma4	30.0	2008	0.537	0.304	2.0	1.0	0.138	153.975	223213
xxouOUwBE5lGbJq8	0cFrPgL6Cz2DFyVmdTd740	31.0	1985	0.8170000000000001	0.246	0.0	0.0	0.3670000000000001	120.492	152640
xxpChDjXyipAKAsm	7FOS5DPjWq13RIOSMBRmKS	0.0	2004	0.124	0.335	5.0	1.0	0.0353	80.184	279520
xxrzp0LKGHspJ8p4	00zgCjjGj5BQcR6lsp3t6m	31.0	2005	0.258	0.84	9.0	0.0	0.0946	158.447	266773
xxs9vaySbp5Ur8Vv	6joQ1zE0lhx0UazVTK05Xc	51.0	2001	0.506	0.899	4.0	1.0	0.8170000000000001	168.37599999999995	169960
xxsRUEFxMlD20uwp	377FNKP1VeCS1dGigHCtEs	18.0	1996	0.434	0.252	9.0	1.0	0.0389	125.875	439493
xxtIlt8rG3zAlFtX	1ClW8dffOO7DOO5DcL0U1M	28.0	2001	0.452	0.911	2.0	0.0	0.7659999999999999	158.937	204800
xxtYZi5AVV378uLc	6pMFZA1L77uNUDd1MGNFBU	45.0	2017	0.5	0.774	10.0	0.0	0.399	114.959	234760
xxwF4LtMPUDNP797	39AsII1hETjVuYqmdCR7Ha	28.0	2019	0.5579999999999999	0.602	11.0	1.0	0.4970000000000001	80.023	234400
xxxIKdHzNJyySBSd	7JFBsi6TVfWhBEbY5uYuKY	17.0	2015	0.254	0.17	4.0	1.0	0.0374	97.65	1016599
xxxmHEPJFpvlkd0X	1FkvtSzDaSOrnoapHk4DxQ	20.0	2018	0.608	0.459	6.0	0.0	0.21600000000000005	79.083	183505
xxxqGke7j9xCS4Ry	1Eouef14kgaZ9Gg71LXDlN	23.0	2014	0.631	0.873	11.0	1.0	0.619	122.055	216322
xy5ioRohgBCJsflx	43PDmYWXoyKmso9GWRZynv	28.0	2018	0.509	0.745	1.0	0.0	0.486	148.054	180747
xy6MnDzqh4qHKAQx	4kzPAqTlPmHT3Ni6pwcEeI	23.0	2007	0.797	0.7090000000000001	2.0	1.0	0.8340000000000001	107.029	224973
xy7W36WZEtNSBT5m	1oRpmxf7EeAOoYb3ORzu99	44.0	2013	0.703	0.938	0.0	1.0	0.7659999999999999	127.944	225040
xy9lQSOgSpqBqrKZ	76ZExGgO2njBAqvPAeh1x4	51.0	2009	0.353	0.34700000000000003	5.0	0.0	0.327	164.457	219057
xyDAJFwSXc5rh53k	3xwIAsYcyfte7VLi8fzVkk	23.0	2018	0.568	0.408	11.0	1.0	0.429	115.035	95787
xyEedDzAQJb3hPWa	53NckLEB75IEexhzgZthZ1	32.0	2015	0.526	0.787	5.0	1.0	0.219	101.989	220216
xyEzYd5a5VBnhnru	7Hag038sye6QGKPZoJpXwU	12.0	1982	0.69	0.802	8.0	0.0	0.878	132.809	402600
xyG8oiXo8fG3UUiT	7s1upm7yr7ZjrzXMwHawtG	66.0	2015	0.6890000000000001	0.68	0.0	0.0	0.6459999999999999	100.987	368317
xyIkWAbsw26qOgMV	19KlfWv3Dd4Zwrhf32sQpb	43.0	2008	0.4	0.424	0.0	0.0	0.5539999999999999	196.927	240253
xyKFUQvnuBhrYjQp	6eceqMrRFKCnq7ksH2L7Wp	51.0	2003	0.4270000000000001	0.393	7.0	1.0	0.244	177.429	208027
xyLX4bMXit9C3Xvz	4yGvqBiEK3fHkkrU54vxAP	34.0	1996	0.32299999999999995	0.735	3.0	0.0	0.207	133.35399999999998	468400
xyNjMrwxAuYyVCjK	3zkfFedBMf6bKdqK00PHeY	31.0	2014	0.644	0.934	0.0	1.0	0.845	102.014	221067
xyPPcOTRU5imVc8n	2P2IW4uHN1ZU4ufWYqkolo	39.0	2018	0.662	0.435	2.0	1.0	0.166	122.101	195519
xyQtOcFd3y32eF06	6LEFk0KHRfahO5pOMJlbdV	59.0	2017	0.626	0.897	6.0	1.0	0.528	137.891	197970
xySinlxVcQgK5ctX	0hNIUr3fXk5pK69ohAkqCC	31.0	2016	0.488	0.875	11.0	0.0	0.302	85.041	225493
xyYMdFSGVuhXFKhS	1sMdCnlHMzKpOPcoZuHvQt	27.0	2014	0.684	0.489	0.0	1.0	0.279	124.993	215907
xylRe0GjCVeVlTVI	1Y315hvTFn1VMon294Tn7y	34.0	2011	0.0722	0.0745	10.0	0.0	0.0322	72.547	400626
xymuFAoNvtFnnpkt	6FdNOn6AYa30r3DmQAniQG	34.0	2019	0.51	0.919	8.0	1.0	0.5489999999999999	134.012	215373
xynQJoWGlAONuaTl	18mwb75butWtig60NlFy39	3.0	1998	0.35700000000000004	0.75	1.0	0.0	0.263	110.504	30533
xynQO76ych4gLP04	6jXT02NbBVcc6arVDvzQw8	36.0	2015	0.456	0.398	6.0	0.0	0.387	81.74	462160
xyoGJ588x09H0h8F	3p6o33r6BnkNJH0uqiIh7e	28.0	2018	0.677	0.662	9.0	1.0	0.611	97.096	209216
xyoI9vwp7XblfdVM	0ueSj6goFDHHKCADDz56H4	54.0	2012	0.733	0.765	10.0	1.0	0.95	91.996	223479
xyohnZl0Q95Er72b	4Dvxv3hBsYHIpUnxh6K5Kv	16.0	2009	0.677	0.6990000000000001	0.0	0.0	0.627	126.305	202586
xyp8Mn4uQLeOJGRa	08QvaCTHsnbnAP9pc5Hw4S	27.0	2009	0.392	0.475	0.0	0.0	0.0373	168.003	457213
xyw4PUEqJRrucQND	768sKrvsVZDx1xclzl5pt0	30.0	1983	0.269	0.8009999999999999	2.0	1.0	0.479	177.199	326133
xyysAuyTqkOxhZEp	3YSviAGEU8lslBKSNkc2Z3	9.0	2010	0.917	0.466	7.0	1.0	0.634	91.3	379533
xz1WHUfa47rZxmKo	6I6HGolx5ycuqVmEM1qNiE	13.0	2013	0.508	0.914	0.0	0.0	0.406	102.009	257326
xz24Rx2HzKQcmdzB	5cZlkOYRUkVMQCzknoDMdS	23.0	2007	0.562	0.835	4.0	0.0	0.487	126.739	289107
xz3yfQLAiIuW8vo2	5boXlAAauiYflhou3SrtsO	24.0	1969	0.454	0.74	6.0	0.0	0.642	85.802	826333
xz7dx6KcHDgTiLmD	1YMr1YzK04rKlN8vt03nPP	47.0	2005	0.7509999999999999	0.917	1.0	0.0	0.754	130.003	242173
xz9N70Nc01MZS5ij	1U7KeJ3xCvKEl94LDbpJSY	17.0	1965	0.627	0.6859999999999999	2.0	1.0	0.633	118.164	146120
xz9wn45wz2eQUNed	4z43G9RKTPBE1flbbO4zRC	5.0	2019	0.145	0.0934	8.0	1.0	0.0313	138.909	117068
xzA8mP8yexsrTs7p	7dcMZLssGtsCJq9VdI22XC	23.0	1999	0.441	0.209	1.0	0.0	0.0781	106.148	227000
xzB1D8HTr7CTyNCg	5yTYVsQPA7ujLOANcjdDTW	35.0	2018	0.297	0.0197	10.0	0.0	0.134	75.686	282680
xzJRZrgSnllz1oa8	3jd3nPQtwKS3HY6A8XpXx5	34.0	1974	0.6709999999999999	0.45	0.0	1.0	0.7879999999999999	139.584	189587
xzL1oQzffkf9wYRU	1Z6dvTUGZuhqDfMi55WPlT	14.0	2010	0.787	0.7490000000000001	9.0	0.0	0.542	96.387	225133
xzLr48NkfFuFDG7O	1fLlRApgzxWweF1JTf8yM5	63.0	2007	0.655	0.885	7.0	1.0	0.938	100.088	189293
xzND5OtuxUKZmC51	2vrDgoAyuaPjFQ4m1kK3nH	48.0	2018	0.723	0.6920000000000001	8.0	1.0	0.3	125.029	220227
xzPWocaF5QrXsCho	2zjJ36a6rB7MI7jiHnaAJx	37.0	2010	0.431	0.454	2.0	1.0	0.299	137.9	202360
xzR3bZYMXC4pngrP	69YAlTHsJSww392VeNOa7Z	37.0	2005	0.446	0.964	10.0	0.0	0.308	164.009	210987
xzSIBPyadylfqxmn	6NyPYOR5RtPfAWFxs1pfBB	22.0	2016	0.738	0.778	7.0	1.0	0.224	119.008	150336
xzWY2xKwFj1eaU2E	6WnG5MU8GbAiQVFnXZQorG	27.0	2003	0.401	0.951	1.0	1.0	0.277	150.501	248427
xzYUcPpE7zIHpyY4	601KiLiZtBJRTXBrTjeieP	59.0	2012	0.514	0.632	2.0	1.0	0.31	94.569	233818
xzZMF6zWcGnEJ6Zm	113O9yo2Ayl4OsKfBdzbVh	57.0	2018	0.735	0.715	6.0	0.0	0.598	83.02799999999998	173889
xzZddKwR3B3ViQpb	0DQGckNRj31ReY8UGxOYlB	39.0	1987	0.223	0.243	1.0	1.0	0.3	174.74400000000003	145400
xzZiuHjds4IGt7IJ	7qlfcOvjn5jjFw35y2lEWv	34.0	2002	0.581	0.462	4.0	0.0	0.34	105.019	283907
xzadA9nWIO2fypdH	6MsmBnJyNTNTD85wbXRf5X	48.0	2018	0.708	0.765	0.0	1.0	0.965	142.94899999999996	225933
xzgkQ1l1ilAvqFov	41nAMxQiLwlAQxouKCiht1	45.0	2017	0.6	0.488	8.0	0.0	0.557	96.109	187195
xziOxOm6UCWTp2xf	0IigIAAFfnQrYxv8aCKSTQ	13.0	2008	0.575	0.698	2.0	1.0	0.85	120.335	326933
xzlwYmoQwDoSRMWJ	45rlpFdFjbXdIn5h6ARa6A	24.0	2017	0.552	0.21	10.0	1.0	0.312	121.206	131201
xzop9Q0VMAquuu4u	0L5oYrkC94ArMJDmjtvJWC	44.0	1997	0.69	0.643	7.0	0.0	0.5920000000000001	134.261	271027
xztHDlSqyTrGXakZ	59Hu9TYFYSUyyKpHkPZqNj	30.0	2017	0.8270000000000001	0.433	6.0	1.0	0.5870000000000001	109.618	256120
xzxrm2BH37iMMRsq	7aGicnnu8dLFoUobkhkXYh	26.0	2004	0.6559999999999999	0.87	8.0	1.0	0.578	128.894	360040
xzyNd9Jk3j6RXBYe	0yQPpUq5BJyqah5m2Q5Stt	45.0	2005	0.316	0.684	11.0	1.0	0.175	139.863	268707
xzzWsu7EJKh6CE9H	49FUmd0a6bVW6GmsjBoZbj	26.0	2015	0.334	0.163	10.0	1.0	0.183	77.723	254053
y05Oi5262udLbzmh	53hvlzfMGiiekcM1nXyySs	20.0	2019	0.6709999999999999	0.385	9.0	0.0	0.435	125.926	355427
y05dHD9K6O3sCk2F	4DRQBzgiM3SQqO5bXXPGpb	45.0	2015	0.426	0.7659999999999999	0.0	1.0	0.345	120.178	204720
y06WZuPcvnN3eDLh	7p1PhtGLjq0ISncRXBHqXY	49.0	2007	0.35100000000000003	0.74	1.0	1.0	0.218	102.124	238333
y07CDvhTe5uKtwDy	5ChPqe29glQLBshZJ0vMab	8.0	2016	0.37	0.49	2.0	0.0	0.3	140.063	156063
y08giUtKinSAgAMe	0ugShJGilOJ4zOjBOlVD7Q	39.0	2016	0.51	0.825	10.0	0.0	0.7559999999999999	167.62599999999995	235213
y09DNhXuEnbvKxB9	67FhuBvtSAij3rAB3nRs4F	43.0	2018	0.26	0.611	0.0	1.0	0.114	98.109	137440
y0AtX2rW1tRfNauU	1JXpzsOgH0lA3JU7wyRzwJ	52.0	2017	0.399	0.904	1.0	0.0	0.879	134.892	191920
y0CmEcgoOCUtzmDA	52VPecMGJQOxyWWWgnUvsI	51.0	2010	0.742	0.43	8.0	1.0	0.713	123.877	206547
y0E0TjgSsbCQ2bi7	0BdTZNyYnSIDmkqjxSB0ef	35.0	1989	0.503	0.943	9.0	0.0	0.536	125.861	248547
y0Ec4OEOXY3HIRRB	21CJvM7HXrI80aDHz2MES4	49.0	2012	0.741	0.959	9.0	1.0	0.41	110.016	217887
y0Gpj5Up9eCZ7n3j	0m4qk48EuoxJkm0DjJeU4c	33.0	2019	0.459	0.855	0.0	1.0	0.517	160.05700000000004	220745
y0ImQfrL1DjzlaIw	7HCZWKJmHITV7Pt5YTQDcL	60.0	2018	0.616	0.267	0.0	1.0	0.598	173.261	206573
y0Kvl3PZnrgasaBn	7jfRhNYSDcCDlGUveMhukG	34.0	2009	0.603	0.513	8.0	1.0	0.425	162.15200000000004	213560
y0PndJvqdMPcpdm5	2L1UifessLANOeMMSOdXAQ	32.0	2017	0.328	0.971	7.0	1.0	0.154	123.89	330173
y0QizPdDZWkAfkqP	2Jo9lwASh2FJt5V8x162Ye	25.0	2002	0.307	0.918	4.0	1.0	0.229	173.726	348387
y0SNXnC7zksqDVXB	5B8upAComzhal9EG9eFfcS	7.0	1993	0.485	0.662	3.0	0.0	0.691	169.998	170987
y0WBziF9NKhk1vU1	4C7WQtCroS5Qyc2IQiVn15	41.0	2006	0.425	0.197	9.0	1.0	0.235	116.468	383107
y0WUPe5nhl9lEJVM	4KNW8d7z1CC8wMyEBEN9wV	42.0	2015	0.14400000000000002	0.541	11.0	1.0	0.119	79.081	80560
y0XHVfACzyKuWegz	42ve7IYBRDEQaOicNELwKd	25.0	2012	0.41	0.624	2.0	1.0	0.3670000000000001	118.931	237707
y0ZafC3G45Dp0OTh	2PtRV9xsUKIy24Gffsbtpy	45.0	2018	0.493	0.905	3.0	0.0	0.273	105.979	266851
