id	genres
mDZ3aKOn2RSWj17D	pop
mDZ54xwbRmbQiKOK	singer-songwriter
mDZala9gzALTXAcW	dark ambient,neofolk
mDZtvY9S6ibMwHFx	pop,britpop,ska
mDZuH3uHqbph6FEh	progressive rock,rock
mDaLPHCeWXd80ZZ4	soul,pop
mDbAUfW15RTdmOTX	pop
mDg4bcjrfUdRS2zV	alternative rock,grunge,rock
mDleq6L03t9iEnPt	new wave
mDlpSPxNW0MpXpJD	alternative rock,rock,space rock
mDoihJWyYyHtWENN	chillwave,rock
mDrOsau4vGCZ7lcA	soul,jazz
mDxQC8jH10alFtZT	rock,pop,pop rock
mE1YAjw5KdtSVBx8	indie rock,rock,alternative rock
mE2cBRO5douAH96W	folk,singer-songwriter,rock,folk rock
mE3cwnpmZ75Mamsf	jazz,dream pop
mE7Gy9A85vdsLMyK	rap,hip hop,emo,horrorcore,emo rap
mE7mFIZcIO7ai2Up	pop,indie pop,indie rock
mE7szqAj5anjU99I	brega
mE81rqd2A0kQ0EuU	metalcore,hardcore,mathcore
mE8alWfo7xpnUj8a	pop,electronic,synthpop
mE8xiqPlNUe467hh	power metal,folk metal,medieval
mE9QjziJAflanWbh	rock,hard rock,classic rock
mEBVYMOzVEZcws0D	rock,indie rock,alternative rock
mEBfyfTNo5wyNRJE	reggae
mEDhzy1LGM9zk7zf	rock,alternative rock,gothic rock
mEFMPdURRF3kXZnF	pop,pop
mEIEQIeX6Wj0ytaq	emo,rock,indie rock
mEOaOrUZ11Y2xjTy	folk,lo-fi,singer-songwriter
mEU47TpuIJ5aNLNK	post-hardcore
mEU5Tub6cekNIUVc	new wave,pop
mEWsT040gYaFQmPE	rock,classic rock
mEXMDNtlfGfVg6Aw	thrash metal
mEagypKfdGz9DtZW	hardcore,grindcore
mEe03Im71f52kg6U	latin
mEemfbqYyAg0nnbd	electronic,downtempo
mEf2e6ADqTJ2LcNs	ambient,electronic,future garage,dubstep
mEfWJVnQx2N54gyQ	rock,alternative rock,funk rock,funk
mEhn4X3QPyqp0KAt	power pop,rock
mEklO4EIQELgwiDv	latin,pop
mEmZ8HGsuaYvoNo5	soul,hip hop
mEnZO5Ugp39VWbc6	mpb
mEqP3GAi7IOcAqg6	lo-fi
mEwc7Co0EIpEYKUd	jazz,swing,pop
mExIQ6BFN0Ucwsf4	progressive rock,canterbury scene,classic rock
mEy3hf3eX4bTJntG	funk rock,rock,alternative rock,funk
mEyVr1uKn5zev7tL	electronic
mFCMyvJFUDjX7ixS	alternative rock,metalcore,deathcore,hardcore
mFCdIQJBbMdC553g	metal,post-hardcore,emo rap
mFDb3cgAdZnjcyAn	electro house,electro
mFFiUgOHOd4XNjnn	pop,lo-fi
mFGl2ilABTZ9B2t4	indie pop
mFH9EuL7pjB9tmxZ	post-hardcore,screamo,emocore,emo,hardcore
mFIYB5OCrhWYuoSS	symphonic metal,metal
mFJ91OfNzoyrrpcj	rock,brazilian rock,pop rock,pop
mFL0vxvmreU3GL7U	hip hop
mFPGOpZw4a5mA3Ns	classic rock,blues,rock
mFPTqYdgdh6s8cJ8	reggae,dub,roots reggae
mFVnWasYyY6jolgH	electronic,ambient
mFbLEGr4AZoiaaer	minimal,electronic,techno
mFfLQ3xVrFfLFe60	classic rock,pop,rock,classic rock
mFg7xkiBt1ShSOaW	pop,pop,britpop
mFhIBLZ8fLLAkOgM	lo-fi
mFkKK961H5r3bbWB	classic rock,rock
mFmX6Cb9nl1eAw94	spanish rock
mFnwdjVMsfTTNoCn	pop,folk
mFrBhZ1Qlf8REPxP	pop,new wave
mFvKjMaW2dFNXQ0x	folk,singer-songwriter,cabaret
mG0mL0C1sq0y9wHE	rap
mG1Ns0fFh1hShgfK	electronic
mG7spGfMbIT2uEUl	industrial,experimental,avant-garde,noise
mG8VbPVnJnTibHW9	jazz,swing
mG99gs0zyMbulBEP	post-punk,rock,singer-songwriter,alternative rock
mG9Zd0uNZgpBI8aK	singer-songwriter,folk
mGBGkC8gR7j97MzD	electronic
mGG4CRtv2qeKxvBE	mpb,pop
mGHotigWR9nzXrtu	metal
mGIp5YTOz1nPJ8FA	soul,drama,quiet storm
mGJfNnstha1Nbx7L	classical
mGKYo3LDSCoLedks	metal
mGLCSBToTA1s1bWc	pop nacional,mpb,folk
mGLRdmS40lxuTIBt	progressive rock,experimental,jazz,rock,classic rock
mGXoRbZ2mHImeVFf	alternative rock
mGbdJeuhMby3yEXt	pop
mGg9Iln4yT8DqCCQ	emo,math rock,midwest emo
mGgpJi5DgKSn3qKl	pop
mGh8vnGVoW8QCS5i	pop
mGpLImyE3AkBaVZc	glam rock,rock
mGtDYX9qtiLfWHV6	electronic
mGyvjtxdbwyR2rXi	pop,singer-songwriter,rock
mGzH1aiEYjl8WXMg	rap
mH0G8p99PxNC55qA	shoegaze,experimental
mH2suhduIEa58xdJ	pop
mH4D7N3DSyTR7aOV	samba
mH4Y2alqTnbDwCad	hard rock,metal
mH5naI7hIPHUan8e	k-pop
mH9tABSkfIrrr1mz	reggaeton,latin
mHB63ltd24DUXmI0	electronic,krautrock
mHFNWsgwF0i39Ti8	pop
mHMFK1diO2MhrI46	electronic,post-punk,synthpop
mHQMEVhfjseXML0b	hip hop,alternative rock,electronic
mHTE5pCykomu0Yx9	no wave,industrial,post-punk,experimental,post-punk,industrial,experimental
mHThmhQNpyy35WLB	christian rock,rock,hard rock
mHU9ULMCZOXn0vdm	folk,pop
mHWExHdLe2mEodCO	alternative rock,rock,space rock,alternative metal
mHYcge6uPDLAWA53	k-pop,pop
mHZxu8lThvzmatkp	progressive rock,rock
mHgSp0684sB6UABw	pagode
mHh6iDz1PBJFvJQd	easy listening
mHiIhYAiXxNFdpSV	soul
mHixuzYAeQ337xcd	mathcore
mHloe9fHCsTZREuN	post-hardcore,alternative rock,piano rock,post-hardcore,emocore,experimental
mHtW3xpHpijTAJ6a	blues
mHueMDWO0gNKofCR	alternative rock
mHwe95AIPViJaw9H	rock,alternative rock
mI0cP2nxJ3GNdplP	industrial,electronic,industrial rock,industrial metal,rock
mI7gDAp6RjvDh9LJ	mpb
mIB1rd1KXgifUevR	new age,ambient,celtic
mICaFcqpz8V8XXNF	mpb,bossa nova
mIH3mdzPaNMph87J	schlager
mIN4HLAuVeqXHS5w	folk,mpb
mINOuy0ubZuxiz1r	electronic
mIOKkAko2h9ZyCrH	soul
mIOnemDMQAjfBvmI	soundtrack
mIR5tJtA3jJM6lJq	singer-songwriter,folk
mIV4ts7pZd25Eema	symphonic metal,opera,melodic death metal
mIWbJoS6ftE4DOeZ	rock,punk,hardcore
mIYf3QQcSPJIrfBZ	rock,classic rock
mIZ5NFNnafCsH9L3	blues,soul,rock
mIezKn68BH9gDBHu	pop
mIg0HP6iL1aymE4X	worship,praise,pop
mIgQLTb1UkFdv3Nm	rap,jazz,pop
mIkaa0G675unWh6h	chamber pop
mIm9gaolwev7gGsr	rap
mIn9K3SSJtrLamRB	drum and bass,dubstep
mInJrG91UI2ynS3w	electronic
mIosj4UQlclaVHWU	rock,classic rock,hard rock
mIq2CRKXKXdL4dPC	hard rock,southern rock,rock,metal
mIqRigooD5HtuP23	pop,rock,classic rock
mIvjYfnIFKeUN1st	post-punk,shoegaze,rock
mJ0guutXfHp8C62b	alternative metal,metal,rock,nu metal
mJ5EBXzR6Qor6iAg	stoner rock,rock,alternative rock
mJEYm5FN4l1eJxQb	soul
mJGGW2sOGO2CA6SH	folk,folk rock
mJJ2NzoZMDEmx9xi	k-pop,k-pop
mJK9X2Fy9K9ZRtFb	rock,punk
mJO7THyDaQWC0UUi	post-rock,shoegaze
mJODhmQhskclfjlO	pop,singer-songwriter,italian pop
mJPkXSSMZiEODyvJ	pop,disney,pop rock
mJR4Rml7WUUtC9fM	contemporary classical
mJRf0y6TJHg9Ud6l	funk,rap,experimental,funk,rap,experimental
mJSb5JCOKdq72mNV	ambient,video game music,soundtrack
mJVI8wSFGmSZyv4p	rock
mJWDav2Mf8Ellpzo	rock,geek rock,alternative rock,geek rock,rock
mJYNJuXjBQ2H4qXH	electronic,indietronica
mJdaoqynVLuGmGIK	house,progressive house,electronic
mJfhYI2TM3Tz3NH4	alternative rock,christian rock
mJg5gNpPDOkekqzm	garage rock,rock
mJgQCaRVDWkkaeMI	funk,pop,mpb
mJjsd3V3TgohDteh	jazz,cool jazz
mJmmKRpskaxQbNdz	soundtrack,classical
mJn8yZt21Grk0K27	classic rock,rock,hard rock
mJsCeeJInJvf2vrt	folk
mJuI9p0vgxSKfemH	post-punk
mK0xCRRb9LJd0y9V	indie pop,indie rock
mK4ux8wMPGR6zd4q	indie pop,dream pop
mK7vPTu71ytAChLp	electronic
mK86JfhEvntZPBsA	rock,post-hardcore,emo
mKKuTRjgQy3kgJqK	singer-songwriter,avant-garde,rock
mKPJ2KMHUx5z5j1n	folk,folktronica,singer-songwriter,experimental
mKPO1oY4xYrkfd5G	samba
mKPg3PBBybhg5u7d	electronic,downtempo,electronic,ambient
mKQ0uOEnZxRxwZrm	rock,dream pop,shoegaze
mKTnGLhWWjfUNcc9	house,electronic,pop
mKUd9RSWFehL3IQc	house,electronica
mKWG2QbWUBe7J58t	soundtrack,latin
mKWqhRVSye42NL4h	industrial,industrial rock,electronic,industrial metal,industrial,industrial rock,industrial metal
mKd7VDHx6VZDrjQB	new wave,pop
mKd9jP6q6gEezlQu	dream pop
mKdggx6zO4MAealM	indie pop,indie rock,folktronica
mKkXtCC76Ou0c5xO	celtic,new age
mKuOGr7EfyoPdkNZ	soul,funk,pop
mKxQi7sUTJ3l6z9y	grindcore,metal
mKyhP8m8am4hnodk	pop punk,alternative rock,rock
mKyrM19fj9taKAnT	progressive rock,experimental
mKzMNsghmKc9qIo8	classic rock,rock
mL4ckbaY0K2sZTx1	folk,indie rock,art rock,world
mLB8Qb537ET1zp52	progressive metal,metal,progressive black metal,progressive rock,progressive metal,black metal,progressive black metal
mLEwh9aIY0DBuhUQ	indie pop,art pop,electronic
mLI2uIS7oBPWVsRg	electroclash,electronic
mLJp2oRzlWj2vZn2	jazz,blues,jazz,swing,gypsy jazz
mLNCVMSC13T885wu	shoegaze,indie rock,instrumental rock
mLOYQMMMpyUVTCYt	mpb
mLPKhS8r5eMW4vJv	progressive rock
mLZSZ3rgUowMErLn	psychedelic rock,rock
mLZr4Ms9tkh0XCK6	pop,pop
mLa2GAopwowReEaB	progressive rock,rock,progressive metal
mLdODKo6URJ70c6Q	singer-songwriter
mLfUZ2ldqyAGx8LE	power metal
mLlZNVAQ9R2CnqNy	electronic,electronica,downtempo
mLnolymrPto3i4iS	chamber pop,dream pop,art pop
mLnuSDmDv9xpCbDd	rock,pop,latin rock,latin
mLoIMOrpapqYOLwm	mpb
mLskW4IeJ9UsmaC6	electronic,electronica
mLuTRCfAzbZBk6RE	indie folk
mLvpbHOHaEwIv967	pop,soul,pop,soul
mLyWnA7tHhH3Uhfk	shoegaze,post-punk,noise rock,post-rock
mM2W70jganzmpw7B	symphonic metal,neoclassical,power metal,symphonic metal,symphonic power metal
mM6D9U8jXbwORAzt	alternative rock,rock,progressive rock
mM8ngJKLB9T2WYKM	singer-songwriter,pop
mMAIwl7unHYfOWPV	singer-songwriter
mMBHhd6HSbQVHVqt	experimental,avant-garde,noise pop
mMBfsRdBOk8dk5hz	singer-songwriter,rock,blues
mMHUtNfzx4teHlD8	alternative rock,rock,alternative metal
mMKTIwAWELLdOpYX	hard rock,metal,rock,speed metal,hard rock,metal
mMLjgS2cALxdVl4l	pop,eurovision
mMNCmXVgaCTVDSuc	k-pop
mMNM6CqXLkXe0FUc	death metal,technical death metal,progressive metal
mMSvLxiinUx0k5DL	electronic
mMUollk69EyXfRZl	folk metal
mMXPIGcMRQ83xe9B	punk
mMXgQEhA7v2RF23y	progressive metal
mMaDBqklyfKmD8On	mpb
mMdyfoMcRnxSPEfZ	electronic
mMfdAAzLQl2EmnS4	nu metal,rock,alternative rock,rock,nu metal,alternative rock
mMfs972wcwuMsF9n	pop,electronic,electropop
mMn7KRSEuxKgeyge	mpb
mMnxzuLJYviogKN0	pop,k-pop
mMpdr1ujDCUSa7Z0	pop
mMs85ay2JxU7osPq	singer-songwriter,folk,singer-songwriter,folk
mMsDHexPWJpwiupE	thrash metal,black metal,metal,speed metal,black metal,thrash metal
mMy0U1rP6sZc3YTf	rock,punk,noise,shoegaze,indie rock
mN43gC0kknUapBAo	rap
mN5wv2NEPKC6P8od	metalcore,metal,hardcore,emocore,metalcore,metal,hardcore
mN65jTl7SvdEH8es	jangle pop,indie rock,lo-fi
mNBkJ8ly70G2Eoy2	melodic death metal
mNBwP0367dMuHanO	electronic,alternative rock
mNDWSZ1udoquEpn9	indie rock,rock
mNFfs77fAsHJt8g1	indie pop
mNFxniHwzXQ4rB9I	jazz,free jazz
mNP02lm9TrvMjgSI	black metal
mNQNaz6dTkZUtnA3	classic rock,singer-songwriter,folk rock
mNSTQBVwP7J1DVIb	new wave,pop
mNSdSQEKirwQq98t	pop
mNTriNh86jkyVCwn	ambient
mNUj1OKiV5yaOMl0	pop
mNXCJCqiwKxrD15w	metal,nu metal,alternative metal,thrash metal
mNY7qscv5JHM2pTl	rock,rock
mNaQoQhY2BLNPTdM	psychedelic rock,synthpop
mNbbBHKI5AeOV1rC	pop
mNdeDLjHBm7CBePx	soul,pop
mNe7wSDbfvgyvwLj	hip hop,electronic,experimental
mNf1CvP8VBVm6RxG	reggae,dancehall
mNhg73cNghoua1X4	indie rock
mNjaX0Oc40rPiSDH	ambient,minimal
mNk1N63H7lnhLMh7	progressive house,house,electronic
mNnSN66xE6wxEzcy	rock
mNr1LeLvd4yPYhh0	doom metal,black metal,melodic black metal
mNsRxPtf6ddfycVv	dream pop,indie pop
mNt1L5N3AKO0QlhK	midwest emo
mNto6EsVoYcM2qVx	pop rock,rock,indie rock,alternative rock
mNy9D2j2F0QaiC1Y	indie pop,indietronica,electronic,indie pop,indietronica
mNz4sm5OVjakNKBs	classical,electro,electronica
mO1puBMELG1IUeRP	ambient
mO3wULcJKEKMJOQy	synthpop,minimal wave,ebm,synthpop
mO4eAVdWoYXELw2H	indie rock,rock
mO5IhxnA0tCHOnqN	folk
mO6uvcdOUaBrR8JJ	metalcore,post-hardcore
mO6xGzGoA7iZWBVQ	ambient
mOBMQFRrepmBi7mh	jazz,chanson
mOBpK3tb1VPgINCZ	beats,ambient,chillhop
mOCq6YBMcFDCYEPD	folk,singer-songwriter
mODIFzhMqXezXIWk	progressive metal,power metal,metal
mOE0FELwQ7CBHKI9	post-hardcore,progressive metal,progressive rock,alternative rock
mOHb9wV1eIQarLHe	mpb,bossa nova
mOJ5gGBcD5wO2bor	rock
mOJxv3jrKsalfHZ0	hardcore,rock,emo,post-hardcore
mOLvyinnGOYXracE	indie pop,synthpop,pop
mOMS10kw3oYuwsMU	rock,emocore,hardcore,emo
mORxT0LfnkrxfFyv	pop,nederpop
mOj7Z9hTT6jgfB96	rap,hip hop
mOjG0n3DIrodi1Ea	dream pop
mOkUCdXgyzD38P8t	electronic,downtempo,ambient
mOmT7CO1gxnIEffQ	rock,soft rock,pop
mOn7cRPIsokptvOE	lo-fi,noise rock
mOoap3bcujeD82b4	grunge,rock
mOqL9Df6AWy0xVt9	garage rock,garage punk,punk
mOwhoDPh4nMkGwqc	pop,singer-songwriter
mP2NCtFyUPzP3ZPD	rock,britpop
mP2WLuQiiVsvsAHi	pop,new wave
mP6rbn68HUSNEdUA	pop,rock
mP8ZIh1mA8DBvb2d	rock,alternative rock
mPAIyYy1jhg5XlYi	electronic
mPDbAYhoqEd1ZiSk	soft rock,country,folk
mPHuApeB72sTPPpO	soundtrack
mPI6h3cGkpJMgSsW	post-rock,experimental,alternative rock
mPK8SJ1cS6ZveZkh	folk,singer-songwriter
mPKEbP1xSc63CmzH	metal,gothic metal,symphonic metal
mPKuVFfFoj3tn7lm	singer-songwriter,folk
mPKzZNZfCe96oFZ0	folk,k-pop
mPQkqFzbGEx3YHlg	soul
mPQx97tCVDFBSl6m	soul,disco
mPTp5gdAkqVeLzmB	psychedelic rock,indie rock
mPXnT7ZLAx8BP2pe	hard rock,classic rock
mPYK4woZtqt2UIEg	rock en espanol,ska
mPePqfdfjA1QrJNy	rock,pop,alternative rock,indie pop
mPfMbuNG2T1dobC6	pop
mPhlAXDBZAp0W9i6	synthpop,electronic
mPk2DCcw197CgTLa	folk
mPrTOa9e5ZllvH8O	ambient,pop,emo
mPrkoluaE9aEKKLV	blues,delta blues
mPsWOXtpnZ29eqwG	rock,pop,pop rock
mPsolNZusljtsZcB	beats,ambient,chillhop
mPtVhiYBpELyizkb	soundtrack
mPty4XNJQO5tRDkI	rock,alternative rock,jangle pop
mQ0o6bPCxe9157De	pop chileno,rock
mQ1CC7I3KDr5dkmY	soul,jazz
mQ6r6yK1mgyWTlQk	shoegaze,dream pop
mQ7qBqD4vcwVzpZp	pop
mQ8plhj5iTG2McIU	deathcore,metalcore,djent,progressive metalcore
mQDksuOGFUEhZW9k	rock,alternative rock,emo
mQDoEkwmpFX3kwck	classic rock,rock
mQFsxvGsbqauvwbR	soundtrack,ambient,video game music,soundtrack,video game music
mQHrweCNt7E42FKt	electronica,electronic
mQIxoWMCPnWRmZw9	singer-songwriter,folk punk
mQP0aTdGekPXwsSh	pop,pop
mQPQfMLXLPYRqesY	emo,rock,indie rock
mQQexN2jZzGa3WCD	pop
mQTpfEcKApuObSFC	electronic,synthpop,new wave
mQXeA8zAhf1jwRUz	pop,soul
mQeRQK8Ke41Gr6cB	jazz
mQeZVNjDavf4WysA	hard rock
mQfIzofGeLQ8QLyt	hard rock,stoner rock,alternative rock
mQgKTQrxQym7z1ZX	classic rock,british invasion
mQgsCqur5gPDUFye	electronica
mQiXBoBK6Bq1p46O	punk
mQin2rIqfCNGhJnR	singer-songwriter,folk
mQmxqfpDo9SPBO6L	shoegaze,ambient,dream pop
mQoIYbTG7O1BwZ1t	folk,indie rock,art rock,world
mQozSVaq3ekBEwIx	gothic metal,viking metal
mQp5iVwMthlRkXr4	k-pop
mQqP5kDQebF1OgvT	post-hardcore,post-hardcore,metalcore,electronic
mQu2KPkZ7F1RaWln	pop,electronic,indie pop
mQwhIpOa3maW1MVg	lounge,deep house,downtempo
mQwiiryXir6fsErT	alternative rock,rock,funk,funk rock
mQzo6qXZfjhj1JTx	rap,hip hop
mR0HHeNgtIvxHygv	mpb
mR0VFfIhRNXaqTV5	thrash metal,thrash metal,metal
mR62836plgk1wSAm	indie folk
mR7bp0k0rTzgPfwF	j-rock,rock,j-pop
mR7crKZJBtx13Lyr	rock,hardcore,electronic,emo,experimental,screamo
mRGE5XYmySVcoPQz	jazz,ambient,experimental
mRKknBwwomOlxV8j	minimal
mRLalNcr03bQfkko	pop
mRNm3YTKPWcb1eDe	rock
mRQcNYA4GbfCz94n	glam rock,rock,classic rock
mRQkKrp7Zl7KjF2f	pop,pop punk
mRTrlPJ9rquKRZtv	chillwave,ambient
mRZfH7uaeqcPXEHY	pop,dance pop
mRgcI7NukNpFuCln	pop
mRh2z2fr0ygxzxEY	post-hardcore,hardcore,metalcore,screamo
mRojVEB7ol27yqIN	post-hardcore,emo
mRsHEHYmPwlyDX2j	new wave
mRtt5KhyGhAF2QA7	pop punk
mRuZeTDSXbQ1rc36	neofolk,folk
mRvipdKWyLmjA8PV	funk
mRxkC6UdnI4SnvgD	rock,classic rock,pop
mRyblsQ93yWaetoN	pop
mRz879Dw1NUbm9BV	electronic,pop,synthpop,electropop
mS16uM34sqoxS2G0	soul
mS1jJnwd2WVOY7PF	emo,indie punk,indie rock,rock
mS2DJ1a3dByaclIi	britpop
mS77mmYTILW93w4I	k-pop,girl group
mSAF9M0wV6YMdB3J	latin
mSJue2GGn94YH226	pop,new wave
mSLFOhZkFwry28We	groove metal,metal,groove metal,metalcore,metal
mSLLmz7iFCtTPYlQ	alternative rock,rock
mSMTijyrPlONmg4U	rock,glam rock,pop
mSNsbYB7V5nG7td6	folk,indie folk,singer-songwriter
mSP8LzRvLD50zPQz	post-punk
mSQ3XEiwlnAzPCN7	experimental,folk,electronic
mSU9pglKokDsFhan	forro,axe
mSV1v03ihHmHRpLj	soft rock,classic rock,rock
mSVGvBqiLCzAvzRh	hard rock,rock
mSVhkLEO2F0vFmUR	rock,hard rock
mSWpU9c2xMetps6j	classical,baroque
mSXCa0G0ZaZXH6kO	soundtrack,soft rock,pop,pop,classic rock,rock
mSevgTGClRyUGJMY	alternative rock
mShEGKEViYOb0rMj	electronic,electronic
mSkmd9yspk3hECv3	happy hardcore
mSlfleDVtLgwnj6R	dark ambient,neofolk,martial industrial
mSmY05xyHecEm1JF	reggae,latin,world
mSnK26uQgkyWC7Hk	indie rock
mSohNxqQq2qA4Wb3	dream pop,lo-fi
mSuEJ7XNZsoow2bM	rock,classic rock,pop
mSwkq3iEdOH38NKo	hard rock,classic rock,metal
mT1eBmNxHz71pBBQ	rap
mT2w66sxFl79REoS	progressive rock,classic rock,rock,psychedelic rock
mT5VuJRhm3rjpwcl	mpb,pop,mpb
mT5aYwMVCQX7vrtp	experimental,electronic,industrial,dark ambient
mT5wlp9HjFjBopi5	ambient,drone,electronic,experimental
mTASOLHVDuP3x51U	rock,alternative rock
mTBUqzhCQGQVcrZK	k-pop,k-pop
mTCEj9JuUePUHDeh	pagode
mTCFG1ROdedd9GrX	rock,punk
mTD4iHCTKzTTr7GP	ambient,ambient,jazz,experimental
mTHU4LSWbDZFyHBR	soul,rhythm and blues
mTM56UjCuqtC8jAP	dubstep,electronic
mTO7HdtUqVycC47Q	easy listening
mTOkdqLZfheChLGn	pop
mTPIqBBMBuQqFLeI	visual kei,j-rock,j-rock,visual kei
mTRFpijQyuBUNkZ2	soul,jazz
mTRzHP2XncCXY8AX	indie rock,post-punk
mTTiRqHa5J2Gkcip	pop
mTYKWBmldPUlFlfJ	post-punk,new wave,alternative rock,new wave,post-punk
mTYfNBxLlX14TmTK	punk,rock,punk,rock
mTZnm0gBJmeRFyfS	rock,idol
mTbTSXakQDcIH7MK	rock,classic rock,soft rock
mTcZpfRC0p1UCkeo	indie rock
mTd8EaVyhBOrBjQa	pop
mTf6QPsLYUu9eelz	indie rock,britpop
mTgtbgo0UktD7DSa	folk,singer-songwriter
mTn3pzUEzKwIDOQW	electronic
mTrUxHgS9FfJ8qGr	deep house,electronic
mTucXFg1IKmG5PRm	grunge,grunge,rock
mTwX7HLPXyOzMZya	rock
mTwXhqc4op8iTl4j	electroclash,electropop,electronic,electronica
mTxLbvR0TxSZmFmD	progressive rock
mTyykR7LeWF0CbkI	pop punk
mTzmauBztfETSo0w	house
mU0amLkQ5P8wkQR5	ambient,post-rock
mU1KfJEX8Ly8YAWO	blues,soul,jazz
mU1SGdydQjj2g7Y0	country,rock
mU6g603lvshyiu0D	cumbia,latin
mU78h23cyJ50o4Y3	latin pop,pop
mU7LngL4oIDEP29c	grunge,rock,alternative rock
mU9kiEKvHhLxzDuv	djent,progressive metal
mUCUUhZ28xie3TfC	electronic
mUDflOLFM4nPrcTC	rock
mUGex6WrzD1ECcbV	speed metal,hard rock,rock,alternative rock
mUID1InnWXpApGzs	folk metal,viking metal,symphonic metal,symphonic metal,gothic metal
mUKN0u13v7bftIdx	soundtrack,ambient
mUO7sRugNEnCuJkY	hard rock,rock,classic rock
mUPGBy4eG2kpkBFG	new wave,rock
mUSPjcqdiJtDRViN	pop
mUThcNpRHNOYQUtE	soundtrack,ambient
mUVBEBuTWZSFKILl	rock,singer-songwriter,punk
mUVsoc6zncGdenhW	britpop,pop
mUa94Ca6HVa7Li9G	soul,reggae
mUceDMBLu2QM16Dq	pop,electronic,indie pop
mUeViRoXLFnFM6lS	synthpop,electropop
mUeyVxakCRt1DRHp	black metal,metal
mUfOkaCPzR7V6vU2	classical,soundtrack,contemporary classical,classical
mUiyA9cAiUMYpsVm	electronic,indietronica,electronica,indie pop
mUl3myz8hkryXli4	soundtrack,jazz
mUnXZmIBXB6tBEsz	math rock,noise rock
mUntSjiIbkCAGwrd	baroque pop,dream pop
mUoG7JeJG8HlRiNc	electronic,house,electro,electronica
mUpmuXZTEHxvqknc	rap,experimental
mUrW1Gi5erJd7ObJ	pop
mUrf8dmxHnlvDVmT	rap
mUsFYYxxJYNNiXt9	hard rock,rock
mUslstmxzmlA2HOF	indie rock
mUueWtsqfbZqNPtX	indie rock,garage rock
mUw1ozrXvG4WXXlk	pop,electropop
mUwYWuajZhy3MTmM	funk metal,funk,funk metal,alternative rock
mUwjnTJ0xv6TNYhb	post-grunge,rock,hard rock,alternative metal
mV1e4J0IXiVBGwD9	electronic,synthpop,edm
mV5WuYu6hsizWVJ6	rap
mV67Lvj33l1Al5np	progressive metal,black metal,experimental
mV6jNXKcWJ3mFRWU	new wave,post-punk,electronic
mVCBeVkEWeTjCW0G	bachata,latin,reggaeton
mVCxsVjJbHwkb9wg	power metal,symphonic metal,symphonic power metal
mVESz21eZJIHSxwb	alternative rock,rock,alternative rock,rock
mVF5f7E3Cmo1m2Or	pop rock,pop punk,rock
mVGnqZPX84ZKJmYS	soul,jazz
mVH3SI3tdRXQrrXJ	hard rock
mVIvx5KRzAIB0s9j	classic rock,rock,soft rock,classic rock,rock
mVLWk9e3eODs99BY	metal,progressive metal,death metal,doom metal,melodic death metal
mVU8EgFUX8q8X0PA	electronic,electronica
mVVtvX93138TvvGx	grunge
mVcD43BU6dWJlB4i	mpb
mVihXkHgWubp9qJi	synthpop,electronic
mVkXVPs181YwSUD2	latin,vallenato
mVkkAli2PbeWSJg8	k-pop
mVolnrAezWk2jbWN	pop,teen pop,blues
mVptSIs2gyKHkKd6	indie pop,new wave,electronic
mW0aNRINrSkWMmWF	electronic,remix
mW2UpgpmavQuaeTK	folk,alternative metal,melodic death metal
mW2dD9lvwgkSHxrA	post-hardcore
mW3QTRFGMRpk78RP	rap
mW3q3TQk2Xv7KuWo	classic rock,blues
mW4mzlH6cI9gh5Kr	singer-songwriter,folk
mW5cos9elDlGa1Yb	pop,hip hop,electro
mWChe7MXVDiEkOWc	rock
mWI7VJkvwn2xEdjw	pop
mWKZnimq99zXWxzq	pop,pop
mWO6oMzJIavv01Yf	soul,mpb,soul,mpb
mWPBuaxvIxOTJ6FQ	pop
mWPcgcOpMTMcuYa7	soul,smooth soul,quiet storm,rhythm and blues
mWPqNYM7KnejcTmi	symphonic metal,metal
mWREmYflkA89qBti	alternative rock,singer-songwriter
mWRYwEnwBlxyDrHx	pop,house,electronic,pop,house
mWSanF1jv6OakJJC	indie rock,folk rock,rock,soul
mWT8JIce6uByheeI	pop punk,punk
mWXbqbvJAsmTM9xI	rock,soft rock,new wave,dream pop
mWaq61XId8fhm74i	rock
mWf7RGft4SDKmVFA	gothic rock,industrial,synthpop,gothic metal
mWkKFXZBQdorUdHy	dream pop,drone
mWmDjxpXUEkEDlng	garage rock
mWqAtqne8tHdvVMg	pop,teen pop,soundtrack
mWqeNqjmtj1xGSvz	new age,ambient
mWr638e6PKdR5Byc	folk,singer-songwriter
mWyfZyY55nU0B75f	rap,hip hop,hip hop,rap
mWzYC1mG9Ps2Nz0C	old school hip hop,rap,hip hop
mWzx6jxWeOOjsU8y	rock,garage rock,alternative rock
mX0bQtvN23Ka95Pu	jazz,blues
mX4edpDENOvECe8m	lo-fi,experimental,post-punk
mX728lj4yQcvXLiW	synthpop
mX9XnwyvzWxo509l	latin rock,latin,rock
mXB6NigvPB9jYwIZ	post-rock
mXDVot7AbfhUoaSZ	industrial,soundtrack,industrial rock
mXEvqxE0teR4anVb	soul
mXFsU8yxkaKmCY64	pop,disney,pop rock
mXKVOyMOJdfhaqDX	gothic metal,doom metal
mXKiUtEDO6YAmSbO	alternative rock,indie rock,rock
mXLYRyrC4rHMQbKN	electropop,electronic,pop
